timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
70362,2.7773,-0.1437,-0.1389,-2.9602,13.1681,-3.6469
70381,-0.0383,-0.1484,-0.0527,-2.8076,13.1681,-3.6774
70400,2.5762,0.3926,21.2845,-2.9144,12.2104,-3.7231
70420,-0.0287,0.3496,-0.0862,-2.8839,12.6893,-3.4637
70439,-0.0287,0.3591,21.2557,-3.1433,14.2455,-3.7537
70458,-0.0718,0.4357,21.2318,-3.0823,12.4498,-3.5400
70477,2.7581,-0.1197,-0.0910,-3.1738,15.2032,-3.5553
70496,-0.0239,0.4022,-0.0862,-3.1891,12.5696,-3.4943
70515,2.7581,-0.1053,21.2222,-2.8534,13.5272,-3.5706
70534,-0.1293,0.3160,21.2222,-2.8992,12.5696,-3.6621
70553,-0.0575,-0.1197,-0.1437,-2.7008,10.2951,-3.3875
70572,-0.0814,-0.0287,21.2461,-2.7924,13.2878,-3.4180
70591,-0.1293,-0.1197,-0.1389,-2.8534,11.3725,-3.9062
70610,-0.0958,0.3783,21.2318,-3.4485,15.0835,-3.8605
70629,-0.0814,-0.0383,21.2653,-3.3417,13.2878,-3.7689
70648,-0.1341,0.3065,-0.1532,-2.8687,9.9359,-3.4943
70667,-0.1101,0.4118,21.4568,-2.5940,10.4148,-3.7689
70686,-0.0096,0.3831,21.2845,-2.9602,8.4994,-3.6011
70705,-0.0144,0.4262,21.2653,-3.2806,11.2527,-0.0153
70724,-0.0144,0.3543,-0.1437,-3.0060,14.4849,-3.7079
70743,-0.0192,-0.1484,21.2031,-2.8839,11.9710,-3.6926
70762,-0.0575,0.4166,21.1743,-2.6703,11.1330,-0.0458
70781,2.8204,0.4166,21.2366,-2.6093,8.1403,-3.6469
70801,2.7821,0.3735,21.2892,-2.5787,11.1330,-3.8300
70821,-0.1437,0.4310,21.2461,-2.6093,10.4148,-3.7231
70840,-0.0239,0.3304,21.2797,-3.0212,11.8513,-3.5248
70859,-0.0527,0.3783,-0.1197,-2.4719,12.6893,-3.8452
70878,-0.0192,-0.1389,-0.0144,-2.4109,12.3301,-3.5553
70897,-0.1293,0.3687,21.1839,-3.4180,13.8864,-3.4637
70916,2.5714,0.4166,-0.0670,-3.2501,14.8441,-3.6926
70935,-0.0192,0.4214,-0.1389,-2.7161,7.5417,-3.5706
70954,2.7821,-0.0048,-0.1341,-3.1433,-15.3229,-3.6011
70973,-0.0431,0.4262,-0.0910,-2.9907,-13.2878,-3.5858
70992,-0.0479,-0.1293,21.1839,-2.5940,9.3374,-3.5400
71011,-0.1197,-0.1006,-0.1101,-2.4567,9.2177,-3.6621
71030,2.6001,0.3543,21.2414,-3.1586,10.8936,-3.8147
71050,-0.1484,0.3591,21.2461,-2.8381,11.8513,-3.6011
71069,-0.0144,-0.1197,21.2461,-3.2196,-14.4849,-3.5400
71088,-0.0287,0.3926,21.4808,-2.9907,11.0133,-3.8147
71107,-0.0383,0.3735,-0.0862,-3.0975,11.3725,-3.4637
71126,-0.0431,0.3496,21.4616,-2.4872,8.0206,-3.6621
71145,-0.1006,-0.1437,-0.1197,-2.5940,10.5345,-3.4790
71164,2.7677,0.4118,-0.0048,-3.1433,14.2455,-3.8300
71183,-0.0383,0.4310,-0.0096,-3.2654,15.0835,-3.6011
71202,-0.0910,0.4070,21.4999,-3.2349,-15.2032,-3.7079
71221,-0.1101,0.4166,21.2605,-2.5940,9.3374,-3.6011
71240,-0.0239,0.4262,21.2414,-2.7161,9.0980,-3.6316
71259,-0.0622,0.3543,-0.0096,-2.6398,11.1330,-3.4485
71278,-0.1293,0.3831,-0.0431,-3.0365,14.6046,-3.6926
71297,-0.0527,0.4022,21.1839,-3.3569,-14.6046,-3.8910
71316,2.8491,0.3783,21.1887,-3.2959,12.8090,-3.6469
71336,-0.1341,0.4310,21.2461,-3.1891,11.1330,-3.6316
71355,-0.1437,0.4166,-0.0718,-2.9602,9.5768,-3.2959
71374,2.5809,0.4022,-0.0383,-3.2043,15.0835,-3.4485
71393,-0.0335,0.4070,20.9541,-3.1891,13.5272,-3.4485
71412,-0.1293,-0.0431,-0.0575,-3.0212,14.6046,-3.8605
71431,-0.0192,0.3879,21.2078,-2.4872,12.0907,-3.3722
71450,-0.1006,0.4262,21.2222,-2.4261,10.6542,-3.2806
71469,-0.0814,-0.1484,21.2366,-2.8839,9.2177,-3.6774
71488,-0.0718,0.3639,21.1600,-3.2043,-13.7667,-3.5248
71507,-0.1437,0.3400,-0.0335,-2.9297,14.3652,-3.6621
71526,2.5714,0.4118,21.1887,-2.8229,9.5768,-3.7079
71546,2.7773,0.4118,21.2270,-2.5482,11.0133,-3.5858
71566,2.7725,0.3639,-0.0431,-2.7618,9.8162,-3.4943
71585,2.7916,0.4214,-0.0718,-2.6093,8.6191,-3.3417
71604,-0.0383,0.4357,21.2797,-2.9297,13.7667,-3.5706
71623,-0.1149,0.4453,21.1456,-3.2959,11.8513,-3.8300
71642,-0.0527,0.3783,-0.0192,-3.4637,14.1258,-3.6926
71661,2.5666,0.4214,21.4904,-3.0670,15.0835,-3.6316
71681,-0.0335,0.3879,21.2174,-3.0975,13.5272,-3.6621
71700,-0.0431,0.4166,21.2605,-3.3722,-14.7243,-3.7231
71719,-0.0527,-0.1101,-0.1389,-3.3569,12.5696,-3.3264
71738,-0.1006,-0.1101,21.1935,-2.7313,6.3446,-3.6926
71757,-0.1101,0.4262,21.4712,-2.5482,-15.0835,-3.6621
71776,-0.0958,0.4070,-0.1197,-3.1128,12.0907,-3.6316
71795,-0.0575,0.3831,-0.0766,-3.3417,14.7243,-0.0153
71814,2.7629,0.4214,21.2126,-2.9449,14.2455,-3.8147
71834,-0.1101,-0.1484,21.1839,-3.1281,12.8090,-3.7079
71853,-0.0862,0.3831,21.2892,-2.5787,12.4498,-3.5706
71872,-0.1245,0.3735,21.2126,-3.2959,15.2032,-3.8300
71891,2.8539,0.4118,21.2078,-2.9907,12.6893,-3.5553
71911,-0.0718,0.4118,-0.0096,-3.2654,15.0835,-3.7842
71930,-0.0862,0.4453,21.2461,-2.9907,8.2600,-3.5400
71949,-0.0814,-0.1437,21.2797,-2.5482,9.6965,-3.7231
71968,2.7773,0.3879,-0.0192,-2.7924,9.3374,-3.5553
71987,-0.0766,0.4070,-0.1197,-2.7008,12.5696,-3.7994
72006,2.8012,0.4262,21.2701,-2.8687,11.0133,-3.8910
72026,-0.0910,-0.1484,-0.0622,-3.0365,7.7812,-3.5248
72045,-0.0527,0.4549,21.2557,-2.7313,8.2600,-3.5858
72064,-0.1532,0.3974,21.2892,-3.2959,9.9359,-3.6316
72083,2.7964,0.4453,-0.1437,-3.0670,-14.4849,-3.7231
72102,-0.0670,0.3783,21.2509,-3.1891,11.4922,-3.8300
72121,-0.0958,0.3926,21.1887,-2.9602,8.7388,-3.7384
72140,-0.0527,0.4022,-0.0383,-2.2430,9.2177,-3.6316
72159,-0.0862,0.4549,-0.0479,-2.7161,10.5345,-3.4943
72178,-0.0192,0.4549,21.2845,-3.2196,12.3301,-3.6621
72197,-0.0287,-0.0670,21.2892,-2.9297,11.4922,-3.7994
72216,2.8156,0.3687,21.2461,-3.2043,13.4075,-0.0916
72236,-0.1484,0.4357,-0.1389,-3.6469,14.9638,-3.6621
72255,-0.0431,0.4357,21.1600,-3.3264,13.4075,-3.7994
72274,-0.0431,0.3304,21.2749,-2.6398,11.3725,-3.5706
72293,-0.0192,0.4022,21.2078,-2.8687,8.2600,-3.5706
72312,-0.1006,-0.1437,-0.1532,-2.4567,11.2527,-3.2806
72331,-0.1006,-0.0862,21.2605,-2.8534,13.4075,-3.6926
72350,-0.0527,-0.1197,21.2797,-2.9602,12.2104,-3.5400
72369,2.7916,0.4501,-0.0335,-3.3417,14.7243,-3.7689
72388,2.7821,0.4070,21.2126,-3.0823,14.8441,-3.6774
72408,-0.1532,0.3831,21.2845,-3.3112,11.6119,-3.6621
72427,-0.0431,0.3160,21.2414,-2.7618,12.4498,-3.4332
72446,2.8252,0.4022,21.1600,-3.3264,13.8864,-3.8147
72466,-0.0622,0.4405,-0.1293,-3.4027,15.0835,-3.5553
72485,-0.0287,0.4166,-0.0958,-3.1738,11.2527,-3.8910
72504,2.8874,0.3687,-0.1006,-2.9144,9.2177,-3.6926
72523,-0.0575,0.4022,21.2892,-2.6703,8.0206,-3.6469
72542,-0.0958,0.3974,-0.1341,-2.6550,12.5696,-3.4332
72561,-0.0575,0.3783,-0.0527,-3.2501,13.8864,-3.7842
72580,-0.1053,-0.0335,21.1839,-2.8229,14.1258,-3.6774
72599,-0.0287,0.3735,21.2653,-2.5177,10.8936,-3.4943
72618,-0.0383,0.4310,-0.0479,-2.4567,7.1826,-3.6621
72637,2.8299,-0.0958,21.2318,-2.8534,10.8936,-3.5706
72656,-0.0287,-0.1197,21.1983,-3.2959,13.6469,-3.7689
72675,-0.0383,0.4070,21.2701,-2.9449,12.0907,-3.6621
72694,-0.1341,0.4310,-0.0670,-2.8076,14.6046,-3.5248
72713,-0.1341,0.4070,21.1935,-2.3499,7.5417,-3.7994
72732,2.7821,0.3687,21.2845,-2.8076,11.7316,-3.5706
72752,-0.0910,0.4549,21.2653,-3.0975,13.8864,-3.4943
72771,-0.0192,-0.1293,21.2366,-3.3417,13.4075,-3.6469
72790,-0.1437,0.3974,21.2366,-3.0518,11.9710,-3.6163
72809,2.8491,0.3639,21.1791,-2.5482,6.4643,-3.7537
72829,-0.0431,-0.1341,-0.0910,-2.7924,12.9287,-3.7689
72848,-0.0144,0.3256,-0.0335,-2.5330,9.4571,-3.4637
72867,-0.0958,-0.1245,-0.0192,-2.7161,10.8936,-3.5553
72886,-0.0575,0.3543,-0.0287,-3.0975,10.4148,-0.1068
72905,-0.0335,-0.0383,-0.1341,-3.3264,12.3301,-0.0153
72924,-0.1293,0.4357,21.2461,-2.5024,11.2527,-3.8452
72943,-0.0814,0.3591,-0.1484,-3.1433,12.8090,-3.5095
72962,-0.0192,0.3496,-0.1101,-2.5330,10.8936,-3.5248
72981,-0.0670,-0.0766,21.2461,-2.3193,8.4994,-3.7384
73000,-0.0718,0.3304,-0.0622,-2.8381,8.2600,-3.8757
73019,2.5809,0.3687,21.2461,-3.4790,14.6046,-3.8910
73039,-0.0910,-0.1197,21.4664,-2.6855,11.4922,-3.8300
73058,-0.0096,0.3543,-0.0383,-2.6398,8.1403,-3.7384
73077,-0.0814,0.3496,-0.1053,-2.8992,13.8864,-3.6163
73096,-0.0958,0.3783,-0.0718,-2.5024,9.8162,-3.7994
73115,-0.1197,0.3687,21.1983,-3.0823,12.6893,-3.7384
73134,-0.1101,0.3208,-0.0718,-3.2806,-14.8441,-3.8300
73153,-0.0239,0.4166,-0.0335,-3.0975,14.3652,-3.7231
73172,-0.0670,0.3831,21.2509,-3.1128,11.3725,-0.0305
73191,-0.0431,0.4070,-0.0479,-2.4719,10.8936,-3.7384
73210,-0.0766,0.3879,21.2174,-2.5482,9.4571,-3.8452
73229,2.5809,-0.1389,21.2222,-3.0518,12.4498,-3.4027
73248,-0.0431,0.3543,21.2270,-3.0060,-13.6469,-3.8452
73267,-0.1149,-0.1197,-0.0479,-3.3569,-15.2032,-3.7079
73286,-0.1101,0.3112,-0.1484,-2.8381,11.7316,-3.7994
73305,-0.1149,0.4453,-0.0383,-2.8229,6.8235,-3.5553
73324,-0.1101,0.3687,21.2653,-2.8076,9.6965,-3.3417
73343,2.7629,0.3448,-0.1437,-2.7618,10.8936,-3.5858
73362,-0.0766,-0.0766,21.2557,-3.0823,13.0484,-3.7384
73381,2.8252,0.4070,21.2366,-3.0975,13.2878,-3.6926
73401,2.5953,-0.0862,21.2653,-3.1128,14.0061,-3.8300
73420,-0.0048,0.3639,-0.1532,-2.7466,13.0484,-3.5400
73439,-0.0718,0.4453,21.2031,-2.5330,12.0907,-3.3417
73458,-0.0814,-0.0192,-0.0096,-2.3499,9.4571,-3.7689
73477,-0.0862,0.3974,-0.0862,-3.0823,11.2527,-3.7079
73496,-0.0144,-0.1006,21.1983,-3.0212,11.9710,-3.6469
73515,-0.0479,0.3065,-0.0718,-2.6550,12.3301,-3.7079
73534,-0.0335,0.4022,21.2701,-3.0823,13.4075,-3.6011
73553,-0.0144,0.3304,-0.0958,-2.8992,10.1754,-3.8300
73572,-0.0287,0.4022,21.1695,-2.9755,13.2878,-3.6316
73591,-0.1341,-0.1293,-0.0670,-3.3722,13.1681,-3.7231
73610,-0.0383,0.3879,21.1695,-3.1433,9.9359,-3.5553
73629,2.5618,0.4310,21.2031,-2.9907,10.8936,-3.7537
73649,-0.0096,0.3352,21.1743,-2.7771,12.0907,-3.6774
73668,2.7821,-0.1484,21.1456,-2.8076,10.0556,-3.7079
73687,-0.0144,0.3639,21.2653,-2.7466,6.5841,-3.6621
73706,-0.0431,0.3543,21.2605,-2.7924,13.8864,-3.5248
73725,-0.0431,0.4166,21.2940,-3.1586,12.0907,-3.7079
73744,2.5714,0.3735,21.2797,-2.9907,14.4849,-3.5248
73764,-0.0622,0.4214,-0.0862,-3.1128,14.6046,-3.4332
73783,-0.0718,0.4070,21.2031,-2.8839,10.8936,-3.4332
73802,2.7581,0.4501,21.2461,-2.7161,11.0133,-3.7842
73822,2.8204,0.3879,-0.0622,-2.5940,11.8513,-3.2806
73841,2.7773,0.3208,-0.1293,-2.8381,13.2878,-3.4790
73860,-0.0192,0.4166,21.2940,-3.0518,12.4498,-3.6011
73879,-0.1053,0.3783,21.2845,-3.3569,15.0835,-3.7994
73898,-0.0814,-0.1149,-0.1053,-2.8229,11.0133,-3.4180
73917,2.7629,0.4405,21.2461,-2.8229,13.8864,-3.3417
73937,-0.1389,0.3735,-0.1053,-2.7008,11.9710,-3.5858
73956,-0.1341,0.4310,21.2126,-2.5177,10.8936,-3.4485
73975,-0.0479,0.4357,21.2557,-2.5635,7.9009,-3.3875
73994,2.5474,0.3400,-0.1101,-2.7771,12.5696,-3.4485
74013,-0.1197,0.3304,21.2701,-3.2959,14.1258,-3.5553
74032,2.7581,0.3735,-0.1293,-2.9602,10.1754,-3.5095
74051,-0.0431,0.4453,21.1600,-2.5330,11.2527,-3.6621
74070,-0.1149,0.3974,21.2845,-2.4719,7.6614,-3.7689
74089,-0.0239,0.3639,-0.0479,-2.6855,12.9287,-3.7842
74108,-0.1101,0.3687,21.1887,-3.0975,9.6965,-3.7842
74127,2.8778,0.3543,-0.0383,-3.6163,13.4075,-3.6774
74146,2.7581,0.4022,21.1695,-2.9449,12.6893,-3.7842
74166,-0.1437,0.4070,21.2797,-2.4872,11.0133,-3.2043
74185,-0.0048,-0.1341,-0.0718,-2.4261,9.2177,-3.7079
74204,-0.0048,0.3304,21.2557,-3.2501,11.9710,-3.6163
74223,-0.1197,0.3831,21.2557,-3.0823,15.2032,-3.6621
74242,-0.0527,0.4453,21.2270,-2.9755,12.6893,-3.6011
74261,2.7725,-0.1532,-0.1197,-2.9297,7.0629,-3.3569
74280,2.7725,0.3879,-0.0622,-2.4872,7.5417,-3.7994
74299,-0.0527,0.3591,21.2845,-2.3193,10.1754,-3.4180
74318,-0.1006,0.4214,21.2940,-2.9297,10.0556,-3.5706
74337,-0.0575,0.4405,21.1887,-3.2501,14.8441,-3.6011
74356,-0.0096,0.3591,-0.1389,-3.0823,10.4148,-3.7842
74375,2.8778,0.4501,21.1647,-2.6550,10.5345,-3.4637
74395,2.5235,0.4453,21.1935,-2.8687,11.6119,-3.2806
74415,-0.0287,-0.1101,21.2892,-2.9297,12.3301,-3.5400
74434,-0.0718,0.4310,21.2797,-2.3804,9.5768,-3.6621
74453,-0.1293,-0.1101,21.2318,-3.1891,14.8441,-3.5553
74472,-0.1197,0.4453,-0.1389,-3.3264,-15.3229,-3.8300
74491,-0.1101,0.3400,21.1456,-2.8229,10.8936,-3.7384
74510,-0.0527,0.3543,-0.0814,-2.6550,9.6965,-3.6774
74529,2.8204,0.3639,21.1647,-2.6703,8.8585,-3.4943
74549,-0.1293,-0.1341,21.4760,-2.5940,11.1330,-3.6469
74568,-0.0287,0.4262,21.2270,-2.9602,11.6119,-0.0305
74587,2.5857,0.3783,21.2126,-3.4332,11.6119,-3.4637
74607,-0.0527,0.3352,-0.0144,-2.7924,-15.3229,-3.6011
74626,-0.1245,0.3831,21.2078,-3.6926,-13.4075,-3.6621
74645,-0.0048,-0.0144,-0.1389,-2.4872,11.8513,-3.3875
74664,-0.0048,0.4214,21.2414,-2.7008,8.7388,-3.6774
74683,-0.1437,-0.1484,21.2126,-3.3112,-13.0484,-3.7537
74702,-0.1197,-0.0958,-0.1006,-2.9755,15.2032,-3.6774
74721,-0.0287,0.3879,-0.0048,-3.0365,9.2177,-3.6011
74740,-0.0192,0.3352,-0.1149,-2.4567,6.9432,-3.3417
74759,2.8060,0.4070,-0.1149,-2.4567,12.6893,-3.2501
74778,-0.0575,0.3304,21.1983,-2.9755,13.2878,-3.6774
74797,-0.1484,0.3974,-0.0287,-3.2806,11.7316,-3.6621
74816,2.7916,0.4501,21.2892,-2.5024,12.2104,-3.7842
74836,-0.0958,0.3831,-0.0622,-3.2196,-13.6469,-3.9062
74855,2.7581,-0.1389,-0.0383,-3.0670,8.7388,-3.7537
74874,-0.0670,0.6129,21.2509,-2.5482,11.2527,-3.7231
74893,-0.0431,0.4118,-0.1006,-2.8534,10.6542,-0.0153
74912,-0.0335,0.4070,21.1504,-2.5482,12.8090,-3.8910
74931,2.8108,0.4357,21.1456,-2.7466,11.3725,-3.4027
74951,-0.1197,0.4118,21.2509,-2.6245,7.3023,-3.6163
74970,2.8156,0.3783,-0.0766,-3.1128,13.7667,-3.2501
74989,2.7869,0.4070,-0.1053,-3.6011,-15.3229,-3.8452
75008,-0.0910,0.3926,21.1935,-2.9449,14.0061,-3.8300
75027,2.5953,-0.1484,-0.0383,-3.0823,9.8162,-3.5095
75046,-0.0862,0.3974,21.1935,-3.1738,-14.8441,-3.6163
75065,2.5714,0.3400,21.1456,-2.9297,10.4148,-3.4485
75085,-0.1149,0.4310,-0.0718,-2.7771,12.9287,-3.6011
75104,-0.1053,0.4022,21.1504,-3.3417,13.6469,-3.6163
75123,2.8060,-0.0192,-0.0144,-3.2196,12.2104,-3.6011
75142,-0.0287,0.3591,21.4520,-2.6703,10.5345,-3.7689
75161,-0.0096,-0.1437,21.2892,-2.8076,8.3797,-3.6011
75180,2.7964,-0.1437,-0.0814,-2.6703,8.0206,-3.3875
75199,-0.0431,0.4118,-0.0766,-2.7771,9.9359,-3.4943
75218,-0.0527,0.4166,21.2414,-3.1281,14.6046,-0.0610
75237,-0.1341,0.3735,21.2845,-2.7313,9.3374,-3.9062
75256,-0.1341,0.4501,-0.0670,-3.1433,12.0907,-3.5858
75275,-0.1006,-0.1197,-0.0048,-2.9449,12.2104,-3.6774
75294,2.7773,0.4166,21.4856,-3.3112,14.3652,-3.8300
75314,-0.0670,0.4262,21.2605,-3.3875,14.7243,-3.7231
75333,-0.1197,0.4166,-0.1532,-3.0365,10.8936,-0.0610
75352,-0.1389,-0.0383,-0.1437,-2.5330,10.5345,-3.7689
75371,-0.1484,-0.0479,21.2749,-2.8229,8.2600,-3.5400
75390,-0.0718,0.3639,21.2605,-3.0212,14.0061,-3.7842
75409,-0.1101,0.3448,-0.1149,-2.6703,9.6965,-3.4027
75428,-0.0048,0.3400,-0.1484,-3.1586,-14.9638,-3.6163
75447,-0.0718,0.4214,21.2509,-2.8839,12.2104,-3.4790
75466,-0.1484,0.4405,21.2414,-2.5177,9.4571,-3.6469
75485,2.8443,0.3448,-0.0622,-3.0823,10.7739,-3.7231
75504,-0.0383,0.3352,21.1504,-2.8687,9.6965,-3.7231
75523,-0.0862,0.4310,-0.0670,-2.5482,11.0133,-3.3112
75542,2.7821,-0.0766,21.2126,-2.6550,12.4498,-3.4485
75561,-0.1053,0.4405,-0.0718,-3.3569,14.1258,-3.7842
75580,2.7629,-0.1484,-0.0096,-2.9907,13.6469,-3.5095
75599,-0.0862,0.3639,-0.1149,-3.1891,8.8585,-3.5400
75618,-0.0814,0.4262,-0.1293,-2.5787,11.0133,-0.0153
75637,-0.0622,-0.0335,-0.1197,-2.5177,11.7316,-3.7384
75656,2.8012,0.3543,21.2318,-3.1738,14.8441,-3.6621
75676,-0.1389,-0.1245,21.2797,-2.9449,10.2951,-3.5248
75695,-0.0479,0.3065,21.1504,-3.2043,13.0484,-3.7537
75714,-0.1389,-0.1484,-0.0048,-2.9602,11.4922,-3.6621
75733,-0.0048,0.3304,-0.0575,-2.4719,12.8090,-3.7689
75752,-0.0575,0.3256,21.2366,-2.6550,7.6614,-3.4943
75771,-0.0527,-0.1437,-0.1341,-3.0365,14.6046,-3.5553
75790,-0.0287,-0.0335,21.2031,-3.1128,-14.4849,-3.6621
75809,-0.0335,0.3304,-0.0287,-2.9755,11.2527,-3.6316
75828,-0.1053,-0.0431,21.1504,-2.7313,12.0907,-3.4637
75847,2.7821,-0.1389,21.2557,-2.5787,6.5841,-3.6926
75866,-0.0527,0.4262,21.2892,-3.0365,15.0835,-3.7689
75885,-0.0670,0.4070,21.2749,-3.0518,-15.2032,-3.5400
75904,-0.0718,0.4310,21.2557,-2.8229,12.3301,-0.0763
75923,-0.0431,0.4357,-0.0862,-2.5940,10.1754,-3.7384
75942,-0.0144,-0.1484,21.1791,-2.2583,9.5768,-3.4332
75961,2.7677,0.3208,-0.0383,-2.6703,11.2527,-3.7079
75980,-0.0479,-0.0239,-0.1532,-3.0975,12.3301,-3.8300
75999,2.7773,0.4501,-0.1437,-2.8381,11.4922,-3.6774
76018,2.5905,-0.1437,-0.0718,-3.2959,12.5696,-3.7384
76037,2.7725,-0.1389,-0.1532,-3.0823,13.5272,-3.7689
76056,-0.0622,-0.1389,21.1983,-2.5482,10.8936,-3.3264
76075,-0.0479,0.4262,-0.0048,-2.4414,9.4571,-3.7537
76094,-0.0383,0.4214,-0.1484,-2.7313,15.0835,-3.4485
76113,2.8108,0.4549,-0.0479,-3.3112,12.9287,-3.5095
76132,-0.0718,-0.1532,21.1743,-3.3569,11.3725,-3.7689
76151,2.7869,-0.1484,21.2749,-2.7771,10.4148,-3.6011
76170,-0.0048,-0.1437,21.2078,-2.5330,6.8235,-3.3875
76189,-0.0048,0.3352,21.4664,-2.8076,10.8936,-3.5095
76208,-0.0814,0.4022,21.4904,-2.9297,10.5345,-3.6469
76227,-0.0958,0.4214,21.2318,-3.0823,10.2951,-3.3722
76246,2.5379,-0.1245,21.2222,-3.2501,10.5345,-3.6469
76265,-0.0431,0.4405,21.2461,-2.9297,8.4994,-3.6621
76284,-0.0527,-0.1437,-0.1484,-2.5482,8.2600,-3.4027
76303,-0.1053,0.4022,21.2414,-2.4109,11.3725,-3.7079
76322,2.7629,0.3879,-0.0958,-3.1738,13.4075,-3.8147
76341,2.7773,0.4357,-0.1006,-3.1128,13.5272,-3.8452
76360,-0.0718,0.3974,-0.1389,-3.0670,12.3301,-3.6011
76379,-0.1197,0.4166,21.2366,-2.5635,9.8162,-3.8300
76398,-0.0335,0.3400,21.1935,-2.9449,12.9287,-3.3722
76417,2.8204,0.4357,21.2749,-3.2654,14.3652,-3.6926
76437,-0.1101,-0.1437,-0.1532,-3.0365,13.6469,-3.7384
76456,-0.1101,0.3687,21.2605,-3.0365,-14.2455,-3.6469
76475,-0.0192,0.4070,21.1743,-2.3651,9.2177,-3.6926
76494,-0.0431,0.4214,-0.1389,-2.3804,9.8162,-3.8605
76513,-0.1197,0.4501,-0.0718,-3.1128,8.3797,-3.6621
76532,-0.0814,0.3256,21.2845,-3.1586,13.5272,-3.5248
76551,-0.0718,0.4310,21.2940,-3.0670,-12.4498,-0.0305
76570,-0.0527,0.3735,-0.0527,-3.2654,13.7667,-3.8605
76589,-0.0144,0.3304,21.1935,-3.0518,-15.0835,-3.9062
76608,2.7821,0.4453,21.2222,-3.0518,12.5696,-3.6163
76628,-0.1245,0.3256,21.1935,-2.9602,12.2104,-3.6316
76647,-0.0527,0.3208,21.1695,-2.6855,9.4571,-3.5706
76666,-0.0287,0.3879,-0.0670,-2.5635,13.4075,-3.7537
76685,-0.0096,0.3256,21.2461,-2.8076,7.9009,-3.6469
76704,-0.0527,0.3304,-0.0670,-3.0060,11.3725,-3.2806
76723,-0.0527,0.3687,-0.0239,-3.0212,13.4075,-3.8605
76742,2.6001,0.4118,21.2078,-2.8381,15.0835,-3.5400
76762,2.7916,0.4022,21.2414,-2.7924,12.0907,-3.6316
76782,2.7725,-0.1293,21.2605,-2.7771,12.4498,-3.7384
76801,-0.0622,0.3065,-0.0958,-3.0365,10.4148,-3.6469
76820,-0.0335,0.3256,21.1743,-2.1362,9.6965,-3.7689
76839,-0.0383,0.4070,21.2366,-2.8839,10.1754,-3.6926
76858,2.8347,-0.1149,21.2892,-3.4790,14.3652,-3.5400
76877,-0.0766,0.4357,21.2270,-3.2959,13.7667,-3.7842
76896,-0.0383,0.3974,-0.0766,-3.0518,11.2527,-3.6621
76915,2.5905,0.3400,21.2318,-2.7313,10.6542,-3.3417
76935,2.7677,0.4501,21.2653,-2.8534,11.8513,-3.6621
76955,-0.0958,0.3352,-0.0527,-2.9449,8.2600,-3.2806
76974,2.8012,0.3352,-0.1341,-2.5482,6.1052,-3.8147
76993,2.8012,0.3639,-0.1197,-3.2043,10.0556,-3.6621
77012,-0.0527,0.3831,-0.1101,-3.1281,13.7667,-3.3875
77031,2.7677,-0.1341,-0.0096,-2.7161,10.2951,-3.6926
77050,-0.0192,0.3831,-0.0718,-2.7161,11.7316,-3.6926
77069,2.7773,0.3687,21.1983,-2.6703,13.1681,-3.6163
77089,2.8252,-0.1197,-0.0622,-2.4872,10.2951,-3.5706
77108,-0.0527,0.4357,21.2174,-3.0975,10.6542,-3.7384
77127,-0.0239,-0.1245,21.1552,-3.4027,11.4922,-0.1221
77146,-0.0431,0.4118,-0.0862,-2.9144,11.1330,-3.5858
77165,2.7677,0.3783,-0.0910,-2.6398,12.8090,-3.6011
77184,-0.1101,0.3591,21.2797,-2.4109,11.0133,-3.5553
77203,-0.0144,0.4549,21.2605,-2.6550,10.4148,-3.8452
77222,-0.1437,0.3879,-0.0814,-3.2043,13.4075,-3.6926
77241,2.7916,-0.0048,21.1600,-2.0752,9.8162,-3.6316
77260,-0.1389,0.3783,21.2270,-2.7618,11.6119,-3.3722
77279,-0.0527,0.3304,-0.0766,-3.2654,12.2104,-3.5248
77298,-0.1532,0.3735,21.1887,-3.1891,12.6893,-3.5553
77317,-0.0144,-0.1197,21.2940,-3.2196,11.1330,-3.6621
77336,-0.0958,0.3687,21.2605,-2.7924,7.9009,-3.4027
77355,-0.0670,-0.0479,-0.0192,-2.6703,7.1826,-3.5553
77374,-0.1437,-0.1341,21.1600,-2.7161,12.6893,-3.4485
77393,2.7581,0.4070,-0.0718,-3.0212,-14.8441,-3.6926
77412,2.8012,0.3112,-0.1197,-2.4719,9.4571,-3.4790
77431,-0.0048,0.3879,21.1791,-3.2501,-14.8441,-3.7384
77450,-0.0383,0.3687,21.2605,-2.9297,11.0133,-3.7537
77469,2.7773,0.3831,21.2270,-2.7771,10.6542,-3.5095
77489,-0.0814,0.3735,21.1839,-2.8687,9.0980,-3.4485
77508,-0.0622,0.4357,21.2318,-2.5482,6.5841,-3.5706
77527,2.8012,0.4357,21.2031,-3.0975,9.9359,-3.6011
77547,-0.0958,0.3304,-0.1149,-3.1433,8.9783,-3.8910
77566,-0.0718,0.4405,-0.1484,-3.0518,14.6046,-3.8452
77585,-0.0239,0.3304,-0.0239,-2.8992,10.0556,-3.8147
77604,-0.0096,-0.1293,21.2222,-2.8839,11.0133,-3.6011
77623,2.7629,0.3639,-0.0239,-2.9449,13.5272,-3.7231
77642,-0.0814,0.3496,21.2653,-3.3722,14.1258,-3.8147
