accX,accY,accZ,gyroX,gyroY,gyroZ,label
-0.0575,-0.2346,20.2789,3.9825,-3.2322,-11.322,normal
-0.1197,-0.0048,23.104,8.728,-0.5986,0.1526,normal
3.2082,0.972,20.2741,-0.2136,-13.5272,-0.3204,normal
1.0391,-0.1341,-0.0383,-0.351,-9.5768,-1.4801,normal
-0.1389,-3.8738,22.5151,-5.9204,70.2698,-1.2207,normal
2.1883,-0.1053,-0.1245,-1.2665,-9.4571,-1.4191,normal
-0.0048,-0.1006,-0.0335,-0.8698,101.155,0.6714,normal
-0.1484,-4.2138,-0.0048,-0.5493,-14.2455,-0.2899,normal
1.8531,-0.0814,19.9964,-1.4801,-3.4716,-6.8054,normal
1.5945,-0.0862,20.8439,-0.1526,-13.6469,-0.3357,normal
1.8818,-0.0335,23.3339,-0.6409,-12.6893,-1.2054,normal
1.9441,-0.1341,19.9772,-1.3123,-13.5272,-0.9918,normal
3.4141,1.9297,-0.0766,-1.8768,73.1429,-3.8757,normal
1.6472,-2.648,24.033,0.0,-24.8997,-0.8392,normal
-0.0192,-0.5076,-0.0239,-1.2512,-122.3437,-9.7961,normal
-0.1437,1.968,21.2892,0.0458,-14.0061,-1.0529,normal
-0.091,-1.403,23.0514,9.7198,-11.4922,5.5084,normal
-0.0335,-0.6033,-0.0766,1.0834,-14.4849,-6.4545,normal
-0.1532,-0.0239,20.3028,-1.4343,-1.4365,-18.4021,normal
1.2929,-0.0144,-0.0144,1.9073,132.5191,-1.2207,normal
2.2027,-0.8188,20.3124,-3.8757,-1.4365,-0.061,normal
4.0989,3.0981,20.0107,-0.4578,-4.4293,-0.885,normal
1.8771,0.1101,-0.1053,-1.4191,-12.3301,5.2643,normal
-0.0958,-2.0734,-0.0239,0.9308,75.2976,-0.7172,normal
4.2952,-0.5315,21.1552,8.0414,-7.7812,-14.4501,normal
-0.0622,-1.0965,22.7593,-1.6327,-18.5551,-3.0975,normal
-0.1437,-0.0239,-0.0862,-0.0153,-11.133,-1.9379,normal
1.9249,-0.1197,-0.1006,8.0719,-5.8658,1.2512,normal
-0.0766,-0.1628,20.049,-10.8337,-82.6,-11.4136,normal
2.7773,-0.1245,-0.0239,-1.5411,31.6035,-0.1221,normal
-0.1245,-2.4038,23.0657,4.9591,124.8576,-1.2207,normal
1.3168,-0.1437,20.2262,1.6632,-14.6046,-9.903,normal
-0.0287,0.6847,-0.0479,-1.3733,-46.0884,-14.8163,normal
-0.0814,-0.0814,-0.0144,-1.0529,73.7414,-1.4191,normal
0.9864,-1.1301,21.8064,-1.4648,96.2469,-1.8921,normal
-0.0431,-2.0303,-0.0718,4.5776,62.0098,-0.2747,normal
-0.0096,0.1053,20.0107,-7.6599,-150.1164,-1.6632,normal
-0.1101,3.1987,21.567,-1.0834,-46.6869,-11.1084,normal
-0.1532,-0.4693,-0.0958,-0.1068,-2.0351,8.4839,normal
-0.0814,-0.0718,19.6803,0.0916,-9.5768,-1.1444,normal
0.4549,-1.1779,-0.1437,-0.5188,5.387,-7.7209,normal
-0.0096,0.6225,21.2605,-10.4523,-12.0907,-3.2654,normal
5.521,-0.1101,-0.0335,-0.3815,-13.7667,-7.0343,normal
-0.0958,-0.0096,23.1232,-1.6785,-8.6191,5.4779,normal
1.9537,-0.1389,20.6428,0.5188,-59.855,-1.236,normal
4.64,-0.1484,23.0179,-0.7172,-12.6893,-6.3782,normal
4.0941,-0.0335,-0.0096,-0.2289,4.7884,-6.546,normal
2.241,-0.0862,-0.1532,-0.7629,105.704,-2.7618,normal
2.2314,-2.4421,-0.091,1.3733,-13.1681,9.2773,normal
-0.1245,-0.0527,-0.1532,4.2725,-11.4922,-1.8005,normal
3.5003,-0.1101,-0.1389,8.4076,-54.8272,-14.0381,normal
2.8299,1.6759,21.1839,-1.6327,-29.6881,-0.3815,normal
4.6878,1.9345,-0.1053,-0.4578,37.8284,-1.8463,normal
2.1835,-0.1293,22.4816,-10.1013,160.4115,5.7526,normal
1.3072,-1.4461,21.5909,-0.9155,73.3823,8.2397,normal
-0.067,-0.1053,-0.0527,0.6714,-2.2745,-1.0376,normal
-0.1245,-1.3934,22.1368,-0.7324,-52.7921,-1.0834,normal
-0.0192,0.3974,-0.0239,-0.1068,-113.8443,-10.376,normal
-0.0766,1.8723,22.4002,-1.0681,-22.9843,-0.2594,normal
-0.0766,1.6759,-0.1437,-13.9465,-12.4498,-1.2665,normal
-0.0012,-0.1006,-0.0192,-11.6425,-4.7884,-3.3722,normal
-0.0383,-0.0239,23.3004,0.9155,161.2495,-0.5035,normal
3.1747,-0.0575,20.571,-1.1292,-60.693,-5.9052,normal
4.7022,2.4995,-0.1245,-6.3934,-0.9577,-1.2665,normal
-0.1101,-0.0575,23.4153,-7.6752,-10.4148,-0.8698,normal
1.585,-0.8284,19.6277,-0.5035,94.9301,-0.1984,normal
-0.1341,-0.0622,22.1847,-0.473,37.2298,-1.2054,normal
1.8387,1.312,-0.1532,-1.9531,-2.0351,-13.7634,normal
-0.0958,-0.0958,-0.0096,-10.5743,12.4498,-7.2784,normal
0.0,-0.9002,-0.0575,-1.6479,75.1779,8.8806,normal
2.241,-0.067,19.3308,-2.7161,-8.26,-3.2196,normal
-1.1253,-1.8004,-0.1245,-1.0376,-12.4498,-2.8687,normal
2.4708,-0.1245,22.1607,0.946,-6.2249,-0.2136,normal
-0.1053,-0.1197,20.3507,-2.9907,-13.7667,-0.1831,normal
3.7589,-0.0431,-0.1006,-1.6632,-10.2951,-6.6223,normal
-0.0048,0.4405,20.3316,-0.2899,-3.8307,-1.3275,normal
1.9441,-0.1245,-0.0335,-2.1515,7.422,-2.243,normal
-0.091,-2.0207,-0.0766,9.4604,-11.2527,-3.5706,normal
-0.0335,-0.1293,-0.0527,-0.0153,-78.051,-3.7537,normal
-0.1006,3.6871,-0.1197,-1.8158,-2.873,-13.855,normal
-0.0239,-0.1341,23.7218,-10.7574,104.3872,-0.6104,normal
1.5467,-0.0862,-0.1389,-2.8992,99.2397,4.2572,normal
-0.1006,-1.3982,21.2031,-1.9379,-1.7957,-1.5869,normal
-0.0814,-0.1053,23.0466,9.0942,-22.5055,-3.5553,normal
-0.1484,0.7326,-0.0431,-9.903,-15.2032,-1.236,normal
-0.1197,3.462,21.2845,-6.9275,3.9504,-11.0016,normal
2.7773,-0.0383,22.7689,-11.0931,-12.3301,-1.0223,normal
-0.1532,0.0383,-0.091,-3.7842,63.4463,-0.5035,normal
-0.0383,-1.1492,22.1128,-1.7242,-5.387,-3.2959,normal
2.1739,-0.0287,-0.1149,-1.3733,-0.5986,-3.2196,normal
-0.1245,-0.1006,19.1249,-1.9531,-115.8794,-13.9465,normal
4.0462,2.1835,-0.0718,-11.5509,31.9626,-2.4261,normal
1.5802,-0.1006,-0.1101,1.3123,91.9373,9.613,normal
-0.0192,-0.1053,19.7091,-1.4801,5.8658,-0.8392,normal
-0.498,-1.4557,-0.1484,1.3123,94.9301,-1.4801,normal
3.3758,1.2546,-0.1101,-1.1292,-0.9577,-1.6479,normal
5.5498,3.1891,19.1009,-14.679,-78.4101,-1.77,normal
2.4804,-0.814,-0.1389,-7.7515,127.1321,5.3253,normal
-0.0431,-0.0527,-0.0479,-1.6022,-3.1125,-0.1221,normal
1.9872,-0.0862,-0.0814,0.0,-87.8672,-9.8724,normal
5.3247,0.3496,-0.0383,16.571,-87.6278,-1.8463,normal
4.4388,0.9337,-0.1437,-1.1139,-58.2988,-6.5918,normal
6.2153,-0.0622,19.7139,-0.3357,-50.7571,-9.9945,normal
-0.0814,-0.1484,-0.1053,-7.6447,162.8057,5.7526,normal
-0.1293,-0.0622,-0.0766,-1.2207,103.3098,-1.8921,normal
0.34,-1.087,-0.0766,-0.885,-15.3229,-1.8311,normal
3.0933,-1.2115,22.7018,-1.9379,-7.0629,-6.7444,normal
4.1324,-0.1149,-0.0239,-13.9771,-28.8501,-0.9155,normal
5.0182,-0.1389,-0.0527,-0.9918,-19.0339,-10.8337,normal
-0.0144,-0.0479,-0.1484,-3.8452,157.8976,8.0109,normal
2.1739,-1.221,-0.0958,-0.1526,37.589,0.885,normal
3.4333,-0.0287,-0.1245,-2.1057,-3.4716,-0.9308,normal
2.5714,0.9385,-0.0239,-9.8267,-12.2104,-3.83,normal
2.1931,-0.8715,-0.0862,-14.0228,-9.3374,-0.4272,normal
-0.2011,-0.1532,-0.091,-1.8921,71.1078,-0.3052,normal
-0.1532,-0.5219,-0.1532,8.3618,-9.9359,-3.479,normal
2.2841,1.561,-0.1197,-18.1732,-4.7884,-0.3204,normal
2.557,-0.1245,-0.0096,-14.5111,61.2916,-1.8616,normal
-0.0048,-0.0862,-0.1437,-0.6409,157.2991,-1.0529,normal
1.9154,-0.0622,20.2645,0.1068,-49.4403,-0.6409,normal
3.8259,-0.1197,20.6572,-10.0861,-1.5562,-14.679,normal
-0.0144,-2.6719,23.6978,-1.4801,190.9376,-0.3662,normal
1.8387,-0.1532,20.6237,4.6082,-1.0774,-6.424,normal
-0.1532,-0.1149,-0.1149,-1.2817,-0.1197,-15.0757,normal
1.8579,-2.6624,23.3722,-1.9531,-0.5986,-1.7853,normal
2.2266,-0.067,20.662,-0.4883,-51.1162,-7.7515,normal
4.0127,-0.0431,-0.0575,-1.358,0.1197,-13.8397,normal
-0.0718,-2.0111,-0.1484,1.358,164.7211,9.3842,normal
1.9728,-0.8906,20.5662,-0.1678,-109.0559,-7.7057,normal
-0.0718,-0.1293,-0.0048,-1.4496,40.3423,-10.2844,normal
1.0247,-2.6767,-0.1053,4.5471,129.646,-1.1902,normal
1.5323,-0.814,-0.1101,-1.6937,-1.3168,-10.8795,normal
4.0031,-0.0479,21.16,-0.0153,-11.6119,-1.3885,normal
-0.067,-0.0383,-0.0144,0.4578,106.7814,-1.3428,normal
-0.0048,-0.1484,-0.0287,-0.9308,-48.1235,-0.5646,normal
4.1324,-0.0718,21.8878,1.6785,-86.6701,-10.1166,normal
-0.0958,-0.0718,20.978,-1.1444,98.0426,-0.6866,normal
1.0582,-0.7757,20.322,-1.4496,-7.0629,-1.2207,normal
-0.1341,-0.1149,22.5007,-2.6855,-5.1475,-6.3019,normal
-0.1437,-0.0144,-0.0862,-1.9073,-8.8585,-0.412,normal
0.3352,-0.2634,20.322,0.7629,-15.2032,-0.6561,normal
-0.1006,-0.5028,-0.1484,8.316,-61.0521,-0.2441,normal
3.0789,-0.0048,19.393,-0.885,-2.0351,3.9215,normal
-0.1341,-0.1245,20.6476,1.8921,-5.0278,-3.5706,normal
-0.067,-1.7909,23.0514,9.6436,42.7365,-2.121,normal
4.2952,2.7773,-0.1149,-23.2544,44.8913,-3.4485,normal
-0.1149,-0.0527,-0.067,-0.1678,67.3968,-0.5188,normal
-0.0335,-0.0622,23.4392,-0.1221,-22.3858,0.2899,normal
-0.0048,1.9345,19.1345,-0.0916,38.1875,-6.8207,normal
0.6129,-0.0383,-0.0096,-1.236,-7.7812,-1.6327,normal
1.6089,-0.1293,23.0897,8.4991,-14.7243,-1.9836,normal
-0.0144,-0.0622,19.1392,-1.4343,-52.5527,-10.8032,normal
-0.0814,-0.1532,21.9022,-2.3041,100.6762,-1.8158,normal
-0.0958,-0.0192,-0.0239,1.8005,-113.3654,0.5798,normal
-0.0718,-0.0192,18.8424,-0.8545,5.0278,-6.0577,normal
-0.0575,-0.1197,-0.1437,1.8158,-12.2104,-3.7537,normal
3.1556,-0.1532,-0.067,-1.4496,-88.346,-2.3956,normal
5.2577,3.8068,-0.0479,-17.7612,-58.8974,-7.3547,normal
-0.0814,-0.6033,22.4959,-3.7537,129.7657,1.6479,normal
-0.0383,-0.1101,22.3714,-2.1362,-5.8658,-1.6479,normal
4.9704,-0.091,-0.0527,-1.4191,-83.9168,-11.322,normal
2.5379,-0.0239,23.3483,-0.9918,-8.4994,-0.2289,normal
2.1883,-1.4174,21.5239,-0.824,-2.1548,-1.5869,normal
-0.0622,-0.0958,20.8583,-0.4578,-50.6374,-10.8185,normal
-0.0479,2.2362,-0.1437,-1.8921,-1.0774,-3.54,normal
3.3998,0.3256,-0.0958,-10.4828,-14.0061,1.3428,normal
0.1149,-0.0862,21.5861,-0.0305,76.375,-7.2174,normal
3.802,-0.4932,0.0,-0.7782,-4.3096,-2.5482,normal
2.49,-0.1484,-0.0048,-14.9231,-11.4922,-6.6376,normal
-0.1293,-0.4741,21.8351,-1.8768,126.2941,0.885,normal
1.2354,-0.0958,23.6451,8.4686,-23.8223,0.7172,normal
0.9529,-0.1197,19.9581,1.236,-112.0486,-1.1902,normal
-0.1101,-0.0718,-0.091,-2.9602,-14.8441,-1.1597,normal
2.5953,0.0862,21.4856,-6.6071,73.8611,5.661,normal
2.4565,0.3208,19.4553,1.5717,-4.9081,-1.4648,normal
1.0678,-1.1971,21.7872,0.946,133.4767,1.2512,normal
-0.1437,-2.0877,-0.1006,-1.9379,44.6519,-1.6937,normal
-0.0527,-0.1484,19.6947,-1.0376,-141.617,-1.4954,normal
-0.0575,-0.1101,21.476,-0.5188,-11.971,-0.885,normal
-0.0144,-0.1149,22.1559,-1.3885,-0.2394,8.4991,normal
-0.1484,-0.0335,19.9676,-1.5259,-6.4643,-0.7019,normal
-0.0479,1.0343,22.0745,3.952,-57.5805,-0.6561,normal
-0.0431,-0.0527,20.0203,-1.6174,4.4293,-1.9684,normal
3.7014,1.3264,-0.1245,-1.0681,12.9287,-1.8311,normal
-0.0144,-0.091,22.4145,-1.1292,135.9907,-1.0529,normal
-0.1532,-0.1341,-0.1006,-3.1433,-80.2058,-1.1139,normal
-0.0335,-0.1101,-0.1101,-10.5743,-8.1403,-1.4801,normal
1.5754,-0.0575,23.4297,-0.0153,-9.6965,4.9286,normal
3.1029,-0.0192,20.9301,-0.9155,-25.3785,-0.824,normal
-0.0575,2.1787,20.2837,-6.8054,-2.5139,-0.0458,normal
-0.0814,-0.8523,-0.0527,-6.2714,164.8408,5.6,normal
-0.0622,-0.1532,-0.0431,-1.0223,-10.7739,-1.7242,normal
-0.0622,-1.1492,21.2222,7.9956,45.6095,-0.0153,normal
-0.1389,-0.1389,22.721,-3.3112,-55.7849,-0.824,normal
3.1651,1.3072,19.1392,-0.5493,4.4293,-7.7209,normal
3.7781,-0.0718,-0.1484,-6.4697,65.4814,-3.8757,normal
-0.1053,-0.1006,-0.1006,-0.473,-8.6191,4.776,normal
0.68,0.1245,20.2358,4.0436,-5.1475,-1.4648,normal
-0.1437,0.0814,23.0466,-6.7291,69.4318,0.8392,normal
-0.0287,0.929,19.6756,-2.7618,4.6687,-0.3357,normal
-0.0239,-0.0622,22.4911,5.4016,-0.2394,-0.2441,normal
3.4046,0.316,-0.0335,-1.4496,-90.9797,-3.2196,normal
-0.0766,3.8116,-0.0575,-14.0991,-115.7596,-11.0931,normal
-0.091,-0.4884,20.3268,-3.2654,-13.0484,-1.2665,normal
-0.0144,0.0192,-0.0622,-1.0529,-77.213,-1.1292,normal
3.711,1.9058,-0.0431,-15.6097,-14.1258,-0.0305,normal
2.4708,-0.1437,20.3363,-1.8005,-1.9154,-2.7466,normal
1.6807,-2.3032,23.1232,-0.7935,-1.4365,-3.8452,normal
-0.0048,1.2546,-0.0766,-1.236,-1.5562,-1.6785,normal
4.6974,-0.0479,20.2933,-1.77,-7.0629,-10.3607,normal
-0.1532,-0.0431,-0.0383,-1.1597,153.7077,-0.351,normal
-0.1437,-0.0862,-0.1437,1.2512,-12.3301,-6.9275,normal
-0.0718,-0.1389,-0.0431,-6.4697,-5.1475,-14.0076,normal
-0.0862,-0.0862,-0.0431,-6.0425,105.4646,8.2092,normal
1.0104,-0.0479,20.3028,8.8959,2.1548,-0.2594,normal
1.9345,-0.0622,22.1751,5.3406,-12.3301,-1.6174,normal
3.4668,2.1739,21.1552,-1.4648,-116.9568,-0.6866,normal
4.9752,-0.0527,-0.1006,-11.261,-9.2177,-1.0681,normal
-0.1006,-0.0862,22.3954,1.3428,137.1878,-1.6022,normal
2.5666,0.0431,21.8112,0.0,-78.6495,-1.6022,normal
4.6639,2.8683,19.3212,-7.6294,-90.6205,-0.4272,normal
1.6233,-1.81,23.4009,-2.5482,154.0669,-0.6714,normal
-0.067,-0.1389,20.9157,5.3864,4.4293,-1.6174,normal
-0.091,2.2505,-0.0192,-2.182,-1.3168,-14.2212,normal
-0.0718,-1.1588,23.4297,-6.6528,123.6605,-0.2899,normal
-0.0814,-1.8052,19.9485,-1.4343,-2.7533,0.8545,normal
1.9537,-0.1293,-0.0383,-0.5341,75.5371,-7.8125,normal
2.8683,-0.091,-0.091,-2.121,-7.9009,-1.0529,normal
-0.067,0.6464,-0.1341,-6.4545,37.1101,-1.6327,normal
0.6943,-0.0479,-0.067,-1.6174,96.3666,-2.6093,normal
-0.0239,-0.9146,22.7976,11.9019,-5.9855,-0.5341,normal
-0.1532,-0.0718,19.642,-10.4065,-121.5057,-1.7395,normal
3.1747,1.9537,21.5526,-0.2136,-3.3519,-1.4191,normal
-0.1053,-1.8004,-0.1149,-1.0681,-13.6469,-1.9073,normal
-0.1532,-0.0431,-0.067,0.3052,-3.2322,-1.3428,normal
-0.0862,3.4141,-0.1245,-5.9662,-81.4029,-0.7172,normal
-0.0479,-0.0527,-0.0383,-1.7548,93.3739,-1.1444,normal
1.6568,0.0622,20.3411,-1.0834,-78.2904,-0.3357,normal
-0.1006,-0.1437,-0.091,-3.1586,-13.5272,-1.6785,normal
-0.0766,-0.1389,19.9676,-0.5646,-0.2394,-1.3428,normal
1.3264,-0.8332,-0.0287,0.0153,-8.8585,-0.6104,normal
-0.1197,2.7869,-0.1197,4.1199,-1.0774,-1.0986,normal
3.8259,0.316,-0.1293,-17.807,105.9434,0.6409,normal
1.5897,-0.0335,-0.0144,-0.4883,12.4498,-3.2806,normal
3.1268,-0.0431,-0.0622,-0.885,75.7765,-1.3123,normal
2.7964,2.5043,20.5758,-1.3275,-53.1513,-1.709,normal
-0.1149,-0.0287,19.9389,-1.9379,-7.5417,-1.9226,normal
1.9393,-1.4461,-0.1484,-1.2817,33.04,-1.5411,normal
-0.1197,0.4501,20.5327,-1.9073,-120.4283,-9.9792,normal
-0.1149,2.5091,20.978,-0.0305,-27.5333,-10.9406,normal
1.968,-0.1149,22.4002,-0.6256,-5.8658,-1.297,normal
0.7566,-1.4126,19.3978,-0.5341,-3.711,-1.1139,normal
3.1508,-0.0383,-0.1532,4.3793,-0.3591,-9.7809,normal
-0.0383,-0.0144,21.5095,-13.9313,-7.0629,4.2725,normal
1.9776,-0.0012,-0.0958,1.1902,-27.5333,-6.1188,normal
0.0958,-0.0048,22.1943,1.6479,-11.971,-1.5259,normal
3.4429,-0.498,22.7689,-1.6174,-119.351,-0.2594,normal
4.9416,-0.0431,19.1105,-1.4496,-56.982,-1.0986,normal
1.6664,1.0678,-0.1101,-7.3242,-9.6965,4.9133,normal
-0.0431,-0.1245,22.4911,-1.5259,-57.9397,0.0305,normal
4.6974,1.312,-0.0239,-1.8768,-12.9287,-1.4496,normal
-0.0048,-0.067,22.7689,-5.9814,135.3921,4.0283,normal
-0.0527,-2.0877,22.0889,-0.5951,6.3446,-1.3733,normal
-0.0383,-0.0479,20.2741,-2.5482,-8.7388,-1.4191,normal
2.5809,-1.221,20.0203,-2.3346,126.2941,4.7913,normal
-0.1389,-0.0239,-0.0287,-1.4191,-22.5055,-1.5564,normal
4.9943,-0.0622,-0.0814,8.1482,-89.7826,-6.2714,normal
3.2034,-0.0958,21.2605,-0.2747,-7.0629,-2.3193,normal
-0.1389,3.3998,-0.1053,-15.2588,-91.9373,-10.2692,normal
-0.1197,-0.1341,-0.1006,-10.498,65.3617,0.8087,normal
-0.0287,-1.7238,-0.0527,-0.5798,-11.133,-1.2817,normal
-0.0192,-0.1101,20.0443,4.364,37.4693,-2.9297,normal
-0.0958,-1.3982,-0.1197,-1.9226,136.1104,4.1962,normal
1.3599,-2.0016,-0.0958,-1.5717,-4.1899,1.4801,normal
2.2218,-0.0718,-0.1245,-2.0294,-3.1125,-10.4218,normal
3.8068,0.6943,21.1935,4.0436,-0.3591,-0.8545,normal
-0.0718,-0.067,23.0274,-1.6785,-47.5249,-0.0153,normal
-0.0335,1.8579,18.4593,-0.1526,61.531,-0.9003,normal
-0.1245,-0.0096,-0.0862,-7.1106,35.913,-0.2289,normal
-0.0335,-1.8292,23.3866,-0.885,2.1548,-2.0294,normal
1.312,0.431,-0.091,-1.5717,-77.4524,-0.8392,normal
-0.0383,-0.5842,-0.1293,9.6893,-14.7243,-0.9766,normal
-0.1245,-0.0575,21.452,-7.1106,-91.9373,-2.5787,normal
-0.1532,-0.0383,-0.1101,-11.6882,-149.1588,-14.0228,normal
-0.1245,-0.091,-0.1245,-7.2021,-28.0122,-0.4578,normal
-0.1293,-0.0239,21.8351,-1.4191,73.6217,-0.946,normal
-0.1245,-0.1053,19.757,0.5798,-15.0835,-0.1984,normal
0.723,-1.4557,-0.0335,4.7913,-6.7038,-7.3395,normal
-0.0958,-0.2107,22.9843,5.6915,-83.0788,0.5188,normal
-0.0622,1.652,-0.0718,-18.3868,-14.0061,-0.0916,normal
3.1987,-0.091,20.2406,-14.6942,35.4342,-9.8114,normal
-0.0718,-2.1356,-0.0287,-3.2806,-13.5272,9.491,normal
-0.0144,-0.0814,-0.0048,9.1705,36.3919,0.2136,normal
1.2881,-0.0239,20.9588,4.2267,-13.6469,-10.4523,normal
3.7254,-1.7047,-0.1149,13.382,-1.4365,-6.2714,normal
3.4093,-0.1245,20.8966,-7.782,-13.4075,-2.6703,normal
-0.1006,3.0646,19.0483,-0.946,-81.6423,-1.3885,normal
-0.091,-0.0287,22.8072,-7.3242,-3.711,-0.0458,normal
-0.0814,-0.0287,-0.1101,-1.1292,-6.8235,-1.6632,normal
-0.0096,-0.8859,20.3651,-1.6022,-4.1899,-6.1646,normal
-0.0144,-1.4317,-0.0958,-0.7019,-6.3446,-6.3477,normal
-0.1245,-0.2729,-0.0718,0.4883,-11.971,-0.9613,normal
-0.0144,2.897,-0.0958,-0.6256,-7.1826,-11.5814,normal
-0.0622,1.8531,21.2653,-1.7853,75.5371,-3.1738,normal
2.2793,-0.0383,23.3483,-0.8087,163.0451,-0.6409,normal
-0.1006,-0.0048,-0.091,4.364,11.2527,-2.6703,normal
-0.1149,-1.2258,21.5861,-0.0458,63.4463,-1.0376,normal
4.0989,-1.1157,-0.0335,-0.2594,-6.1052,-3.5706,normal
-0.091,-0.1293,-0.1341,-11.261,-12.5696,-0.3967,normal
5.0182,-0.0383,19.077,-15.1825,-14.1258,-1.7548,normal
2.5809,-0.0814,23.6116,-1.709,-12.0907,-2.2888,normal
-0.0048,-1.4796,-0.1197,-2.3651,-11.6119,4.837,normal
-0.0431,-0.1341,20.9541,1.8921,-5.8658,-1.1444,normal
4.3814,-0.0766,22.9891,9.201,-3.711,-1.5717,normal
3.802,-0.0192,-0.067,-0.6866,-20.8296,-1.4191,normal
4.6495,1.561,19.1105,-1.5106,13.6469,-3.8147,normal
0.3735,-1.4605,22.3858,0.1373,92.5359,-2.8687,normal
2.5474,-0.6033,22.7832,-0.0153,-7.422,1.2207,normal
-0.0239,-0.0479,19.7186,-13.9465,-0.7183,-11.322,normal
3.7972,2.7677,20.5758,-10.8795,36.6313,-7.5073,normal
-0.0239,-0.0096,-0.1389,0.0305,-9.9359,9.4147,normal
-0.1293,-1.6999,-0.0012,5.2338,-14.9638,-1.7548,normal
-0.1389,0.0,-0.0575,5.7678,36.3919,-0.8392,normal
-0.0622,-0.0335,23.0562,8.5907,13.6469,-1.9531,normal
3.7781,2.7916,20.9445,-1.6327,-53.1513,-3.8757,normal
-0.0012,3.7685,-0.1149,-0.5341,-7.1826,-0.5646,normal
-0.0479,-0.1197,-0.1101,-0.3052,154.426,4.0588,normal
2.5666,-1.4653,21.8303,8.4991,14.4849,-0.5493,normal
-0.0958,0.3448,20.5614,1.4496,-9.5768,-0.1221,normal
-0.0766,-0.0958,-0.0048,5.5389,-13.0484,-0.3204,normal
3.6871,2.5905,21.476,-15.0909,-59.7353,-2.4109,normal
-0.0814,1.5371,18.8376,-11.0321,4.1899,-6.7749,normal
1.9154,-0.4693,21.4951,-10.788,125.935,1.3428,normal
0.9242,-2.308,-0.1006,4.7913,-8.6191,7.9041,normal
1.8818,-0.0622,20.5518,5.8289,-59.4959,-10.1471,normal
-0.0239,-0.0862,-0.1484,-1.297,44.4124,-0.6714,normal
1.9106,-0.067,20.3411,-6.012,-120.7875,-6.9733,normal
4.0797,2.5426,20.5758,-0.7782,-55.6652,-13.9008,normal
2.4756,-0.0575,22.8167,-1.2817,36.1524,-0.061,normal
1.336,-0.1293,-0.0383,-0.8392,-9.3374,-0.1678,normal
-0.0575,-0.0335,21.5095,-0.7324,-12.9287,-0.9918,normal
4.0893,-0.1245,23.6308,-1.5259,11.133,-0.2594,normal
2.5666,-0.1437,-0.0814,-0.1373,-88.5855,-2.0447,normal
-0.0479,-0.0192,-0.1149,-0.5646,-54.2287,-0.6409,normal
-0.0024,1.063,-0.0718,-1.6479,130.484,0.8087,normal
1.9297,-0.0862,20.0586,-1.4801,130.8431,-0.6256,normal
1.6185,0.6895,-0.1245,1.6632,-52.0739,-0.7935,normal
1.6328,-1.1396,-0.1484,-1.1749,-5.0278,-3.479,normal
-0.1053,-0.0862,-0.0718,-10.4218,-0.5986,-2.3193,normal
-0.1532,-0.0335,19.393,-17.8223,-111.5698,-0.5035,normal
-0.0622,-0.1341,-0.1149,-1.6785,-7.7812,-1.8616,normal
-0.0814,-0.1341,22.4672,-0.2289,-1.6759,-0.7935,normal
-0.0622,-0.0958,19.6325,-0.5188,-25.8574,-0.1984,normal
2.2122,-1.087,22.4193,-1.9226,-12.5696,-0.7172,normal
2.7821,0.7566,22.4576,-1.6937,-57.3411,-1.0071,normal
3.1125,-0.0862,-0.067,-1.4343,-13.1681,-0.4425,normal
0.9577,0.3974,-0.0192,0.7324,67.5165,-0.2899,normal
1.8579,-2.715,23.9468,-0.7172,30.6458,0.6104,normal
2.873,-0.0287,-0.1532,-0.0916,-0.9577,-0.3967,normal
4.3574,-0.1197,-0.0144,-11.4441,-13.5272,-1.4801,normal
-0.1437,0.6369,-0.0048,-0.2136,-6.2249,4.0283,normal
1.6328,-0.0239,-0.0958,-1.236,99.1199,0.2289,normal
-0.0527,-1.154,20.8535,-0.3967,-14.6046,-10.6354,normal
1.6759,-2.1404,23.3435,13.5345,-9.098,-2.7466,normal
3.4285,-0.0575,-0.1389,-14.6179,-1.3168,-2.5024,normal
5.2146,2.806,19.1488,-14.1907,-6.4643,-1.3428,normal
2.2218,0.1389,-0.1341,-6.4087,165.7985,-0.5951,normal
4.3766,-0.1532,-0.0192,-1.7395,94.6907,-1.4191,normal
1.0104,0.4549,-0.0958,-3.83,-0.4788,-0.9155,normal
-0.1341,-1.1061,-0.0144,-0.0458,-1.6759,-3.7231,normal
-0.0048,1.9106,-0.0335,-22.3236,64.8829,-2.0142,normal
-0.0814,-0.0239,21.2749,-0.3357,8.0206,-6.6681,normal
-0.1437,-0.1341,23.0083,17.2729,5.0278,-2.0599,normal
4.3096,-0.0096,18.7131,-22.644,40.1029,-3.3417,normal
0.0431,-0.4884,-0.0814,-2.182,13.2878,-6.5613,normal
4.707,-0.0287,-0.0479,15.8234,-7.9009,-3.1433,normal
4.0558,2.2745,-0.1006,-21.7743,30.7655,-3.9062,normal
1.2258,-0.0862,21.2845,-1.8158,-2.873,-1.4801,normal
-0.0287,-0.0239,-0.1101,8.8043,-14.1258,0.5493,normal
1.8483,-0.0096,-0.0718,-0.412,-6.2249,-6.3934,normal
0.9864,-0.091,21.16,-6.012,-11.2527,-0.1831,normal
-0.091,-0.1149,23.3435,-0.6866,6.7038,0.5035,normal
-0.0479,-0.0718,18.7418,-1.0834,10.7739,-6.6071,normal
