accX,accY,accZ,gyroX,gyroY,gyroZ,label
-0.0862,0.4453,21.2461,-2.9907,8.26,-3.54,fault
-0.0814,-0.1437,21.2797,-2.5482,9.6965,-3.7231,fault
2.7773,0.3879,-0.0192,-2.7924,9.3374,-3.5553,fault
-0.0766,0.407,-0.1197,-2.7008,12.5696,-3.7994,fault
2.8012,0.4262,21.2701,-2.8687,11.0133,-3.891,fault
-0.091,-0.1484,-0.0622,-3.0365,7.7812,-3.5248,fault
-0.0527,0.4549,21.2557,-2.7313,8.26,-3.5858,fault
-0.1532,0.3974,21.2892,-3.2959,9.9359,-3.6316,fault
2.7964,0.4453,-0.1437,-3.067,-14.4849,-3.7231,fault
-0.067,0.3783,21.2509,-3.1891,11.4922,-3.83,fault
-0.0958,0.3926,21.1887,-2.9602,8.7388,-3.7384,fault
-0.0527,0.4022,-0.0383,-2.243,9.2177,-3.6316,fault
-0.0862,0.4549,-0.0479,-2.7161,10.5345,-3.4943,fault
-0.0192,0.4549,21.2845,-3.2196,12.3301,-3.6621,fault
-0.0287,-0.067,21.2892,-2.9297,11.4922,-3.7994,fault
2.8156,0.3687,21.2461,-3.2043,13.4075,-0.0916,fault
-0.1484,0.4357,-0.1389,-3.6469,14.9638,-3.6621,fault
-0.0431,0.4357,21.16,-3.3264,13.4075,-3.7994,fault
-0.0431,0.3304,21.2749,-2.6398,11.3725,-3.5706,fault
-0.0192,0.4022,21.2078,-2.8687,8.26,-3.5706,fault
-0.1006,-0.1437,-0.1532,-2.4567,11.2527,-3.2806,fault
-0.1006,-0.0862,21.2605,-2.8534,13.4075,-3.6926,fault
-0.0527,-0.1197,21.2797,-2.9602,12.2104,-3.54,fault
2.7916,0.4501,-0.0335,-3.3417,14.7243,-3.7689,fault
2.7821,0.407,21.2126,-3.0823,14.8441,-3.6774,fault
-0.1532,0.3831,21.2845,-3.3112,11.6119,-3.6621,fault
-0.0431,0.316,21.2414,-2.7618,12.4498,-3.4332,fault
2.8252,0.4022,21.16,-3.3264,13.8864,-3.8147,fault
-0.0622,0.4405,-0.1293,-3.4027,15.0835,-3.5553,fault
-0.0287,0.4166,-0.0958,-3.1738,11.2527,-3.891,fault
2.8874,0.3687,-0.1006,-2.9144,9.2177,-3.6926,fault
-0.0575,0.4022,21.2892,-2.6703,8.0206,-3.6469,fault
-0.0958,0.3974,-0.1341,-2.655,12.5696,-3.4332,fault
-0.0575,0.3783,-0.0527,-3.2501,13.8864,-3.7842,fault
-0.1053,-0.0335,21.1839,-2.8229,14.1258,-3.6774,fault
-0.0287,0.3735,21.2653,-2.5177,10.8936,-3.4943,fault
-0.0383,0.431,-0.0479,-2.4567,7.1826,-3.6621,fault
2.8299,-0.0958,21.2318,-2.8534,10.8936,-3.5706,fault
-0.0287,-0.1197,21.1983,-3.2959,13.6469,-3.7689,fault
-0.0383,0.407,21.2701,-2.9449,12.0907,-3.6621,fault
-0.1341,0.431,-0.067,-2.8076,14.6046,-3.5248,fault
-0.1341,0.407,21.1935,-2.3499,7.5417,-3.7994,fault
2.7821,0.3687,21.2845,-2.8076,11.7316,-3.5706,fault
-0.091,0.4549,21.2653,-3.0975,13.8864,-3.4943,fault
-0.0192,-0.1293,21.2366,-3.3417,13.4075,-3.6469,fault
-0.1437,0.3974,21.2366,-3.0518,11.971,-3.6163,fault
2.8491,0.3639,21.1791,-2.5482,6.4643,-3.7537,fault
-0.0431,-0.1341,-0.091,-2.7924,12.9287,-3.7689,fault
-0.0144,0.3256,-0.0335,-2.533,9.4571,-3.4637,fault
-0.0958,-0.1245,-0.0192,-2.7161,10.8936,-3.5553,fault
-0.0575,0.3543,-0.0287,-3.0975,10.4148,-0.1068,fault
-0.0335,-0.0383,-0.1341,-3.3264,12.3301,-0.0153,fault
-0.1293,0.4357,21.2461,-2.5024,11.2527,-3.8452,fault
-0.0814,0.3591,-0.1484,-3.1433,12.809,-3.5095,fault
-0.0192,0.3496,-0.1101,-2.533,10.8936,-3.5248,fault
-0.067,-0.0766,21.2461,-2.3193,8.4994,-3.7384,fault
-0.0718,0.3304,-0.0622,-2.8381,8.26,-3.8757,fault
2.5809,0.3687,21.2461,-3.479,14.6046,-3.891,fault
-0.091,-0.1197,21.4664,-2.6855,11.4922,-3.83,fault
-0.0096,0.3543,-0.0383,-2.6398,8.1403,-3.7384,fault
-0.0814,0.3496,-0.1053,-2.8992,13.8864,-3.6163,fault
-0.0958,0.3783,-0.0718,-2.5024,9.8162,-3.7994,fault
-0.1197,0.3687,21.1983,-3.0823,12.6893,-3.7384,fault
-0.1101,0.3208,-0.0718,-3.2806,-14.8441,-3.83,fault
-0.0239,0.4166,-0.0335,-3.0975,14.3652,-3.7231,fault
-0.067,0.3831,21.2509,-3.1128,11.3725,-0.0305,fault
-0.0431,0.407,-0.0479,-2.4719,10.8936,-3.7384,fault
-0.0766,0.3879,21.2174,-2.5482,9.4571,-3.8452,fault
2.5809,-0.1389,21.2222,-3.0518,12.4498,-3.4027,fault
-0.0431,0.3543,21.227,-3.006,-13.6469,-3.8452,fault
-0.1149,-0.1197,-0.0479,-3.3569,-15.2032,-3.7079,fault
-0.1101,0.3112,-0.1484,-2.8381,11.7316,-3.7994,fault
-0.1149,0.4453,-0.0383,-2.8229,6.8235,-3.5553,fault
-0.1101,0.3687,21.2653,-2.8076,9.6965,-3.3417,fault
2.7629,0.3448,-0.1437,-2.7618,10.8936,-3.5858,fault
-0.0766,-0.0766,21.2557,-3.0823,13.0484,-3.7384,fault
2.8252,0.407,21.2366,-3.0975,13.2878,-3.6926,fault
2.5953,-0.0862,21.2653,-3.1128,14.0061,-3.83,fault
-0.0048,0.3639,-0.1532,-2.7466,13.0484,-3.54,fault
-0.0718,0.4453,21.2031,-2.533,12.0907,-3.3417,fault
-0.0814,-0.0192,-0.0096,-2.3499,9.4571,-3.7689,fault
-0.0862,0.3974,-0.0862,-3.0823,11.2527,-3.7079,fault
-0.0144,-0.1006,21.1983,-3.0212,11.971,-3.6469,fault
-0.0479,0.3065,-0.0718,-2.655,12.3301,-3.7079,fault
-0.0335,0.4022,21.2701,-3.0823,13.4075,-3.6011,fault
-0.0144,0.3304,-0.0958,-2.8992,10.1754,-3.83,fault
-0.0287,0.4022,21.1695,-2.9755,13.2878,-3.6316,fault
-0.1341,-0.1293,-0.067,-3.3722,13.1681,-3.7231,fault
-0.0383,0.3879,21.1695,-3.1433,9.9359,-3.5553,fault
2.5618,0.431,21.2031,-2.9907,10.8936,-3.7537,fault
-0.0096,0.3352,21.1743,-2.7771,12.0907,-3.6774,fault
2.7821,-0.1484,21.1456,-2.8076,10.0556,-3.7079,fault
-0.0144,0.3639,21.2653,-2.7466,6.5841,-3.6621,fault
-0.0431,0.3543,21.2605,-2.7924,13.8864,-3.5248,fault
-0.0431,0.4166,21.294,-3.1586,12.0907,-3.7079,fault
2.5714,0.3735,21.2797,-2.9907,14.4849,-3.5248,fault
-0.0622,0.4214,-0.0862,-3.1128,14.6046,-3.4332,fault
-0.0718,0.407,21.2031,-2.8839,10.8936,-3.4332,fault
2.7581,0.4501,21.2461,-2.7161,11.0133,-3.7842,fault
2.8204,0.3879,-0.0622,-2.594,11.8513,-3.2806,fault
2.7773,0.3208,-0.1293,-2.8381,13.2878,-3.479,fault
-0.0192,0.4166,21.294,-3.0518,12.4498,-3.6011,fault
-0.1053,0.3783,21.2845,-3.3569,15.0835,-3.7994,fault
-0.0814,-0.1149,-0.1053,-2.8229,11.0133,-3.418,fault
2.7629,0.4405,21.2461,-2.8229,13.8864,-3.3417,fault
-0.1389,0.3735,-0.1053,-2.7008,11.971,-3.5858,fault
-0.1341,0.431,21.2126,-2.5177,10.8936,-3.4485,fault
-0.0479,0.4357,21.2557,-2.5635,7.9009,-3.3875,fault
2.5474,0.34,-0.1101,-2.7771,12.5696,-3.4485,fault
-0.1197,0.3304,21.2701,-3.2959,14.1258,-3.5553,fault
2.7581,0.3735,-0.1293,-2.9602,10.1754,-3.5095,fault
-0.0431,0.4453,21.16,-2.533,11.2527,-3.6621,fault
-0.1149,0.3974,21.2845,-2.4719,7.6614,-3.7689,fault
-0.0239,0.3639,-0.0479,-2.6855,12.9287,-3.7842,fault
-0.1101,0.3687,21.1887,-3.0975,9.6965,-3.7842,fault
2.8778,0.3543,-0.0383,-3.6163,13.4075,-3.6774,fault
2.7581,0.4022,21.1695,-2.9449,12.6893,-3.7842,fault
-0.1437,0.407,21.2797,-2.4872,11.0133,-3.2043,fault
-0.0048,-0.1341,-0.0718,-2.4261,9.2177,-3.7079,fault
-0.0048,0.3304,21.2557,-3.2501,11.971,-3.6163,fault
-0.1197,0.3831,21.2557,-3.0823,15.2032,-3.6621,fault
-0.0527,0.4453,21.227,-2.9755,12.6893,-3.6011,fault
2.7725,-0.1532,-0.1197,-2.9297,7.0629,-3.3569,fault
2.7725,0.3879,-0.0622,-2.4872,7.5417,-3.7994,fault
-0.0527,0.3591,21.2845,-2.3193,10.1754,-3.418,fault
-0.1006,0.4214,21.294,-2.9297,10.0556,-3.5706,fault
-0.0575,0.4405,21.1887,-3.2501,14.8441,-3.6011,fault
-0.0096,0.3591,-0.1389,-3.0823,10.4148,-3.7842,fault
2.8778,0.4501,21.1647,-2.655,10.5345,-3.4637,fault
2.5235,0.4453,21.1935,-2.8687,11.6119,-3.2806,fault
-0.0287,-0.1101,21.2892,-2.9297,12.3301,-3.54,fault
-0.0718,0.431,21.2797,-2.3804,9.5768,-3.6621,fault
-0.1293,-0.1101,21.2318,-3.1891,14.8441,-3.5553,fault
-0.1197,0.4453,-0.1389,-3.3264,-15.3229,-3.83,fault
-0.1101,0.34,21.1456,-2.8229,10.8936,-3.7384,fault
-0.0527,0.3543,-0.0814,-2.655,9.6965,-3.6774,fault
2.8204,0.3639,21.1647,-2.6703,8.8585,-3.4943,fault
-0.1293,-0.1341,21.476,-2.594,11.133,-3.6469,fault
-0.0287,0.4262,21.227,-2.9602,11.6119,-0.0305,fault
2.5857,0.3783,21.2126,-3.4332,11.6119,-3.4637,fault
-0.0527,0.3352,-0.0144,-2.7924,-15.3229,-3.6011,fault
-0.1245,0.3831,21.2078,-3.6926,-13.4075,-3.6621,fault
-0.0048,-0.0144,-0.1389,-2.4872,11.8513,-3.3875,fault
-0.0048,0.4214,21.2414,-2.7008,8.7388,-3.6774,fault
-0.1437,-0.1484,21.2126,-3.3112,-13.0484,-3.7537,fault
-0.1197,-0.0958,-0.1006,-2.9755,15.2032,-3.6774,fault
-0.0287,0.3879,-0.0048,-3.0365,9.2177,-3.6011,fault
-0.0192,0.3352,-0.1149,-2.4567,6.9432,-3.3417,fault
2.806,0.407,-0.1149,-2.4567,12.6893,-3.2501,fault
-0.0575,0.3304,21.1983,-2.9755,13.2878,-3.6774,fault
-0.1484,0.3974,-0.0287,-3.2806,11.7316,-3.6621,fault
2.7916,0.4501,21.2892,-2.5024,12.2104,-3.7842,fault
-0.0958,0.3831,-0.0622,-3.2196,-13.6469,-3.9062,fault
2.7581,-0.1389,-0.0383,-3.067,8.7388,-3.7537,fault
-0.067,0.6129,21.2509,-2.5482,11.2527,-3.7231,fault
-0.0431,0.4118,-0.1006,-2.8534,10.6542,-0.0153,fault
-0.0335,0.407,21.1504,-2.5482,12.809,-3.891,fault
2.8108,0.4357,21.1456,-2.7466,11.3725,-3.4027,fault
-0.1197,0.4118,21.2509,-2.6245,7.3023,-3.6163,fault
2.8156,0.3783,-0.0766,-3.1128,13.7667,-3.2501,fault
2.7869,0.407,-0.1053,-3.6011,-15.3229,-3.8452,fault
-0.091,0.3926,21.1935,-2.9449,14.0061,-3.83,fault
2.5953,-0.1484,-0.0383,-3.0823,9.8162,-3.5095,fault
-0.0862,0.3974,21.1935,-3.1738,-14.8441,-3.6163,fault
2.5714,0.34,21.1456,-2.9297,10.4148,-3.4485,fault
-0.1149,0.431,-0.0718,-2.7771,12.9287,-3.6011,fault
-0.1053,0.4022,21.1504,-3.3417,13.6469,-3.6163,fault
2.806,-0.0192,-0.0144,-3.2196,12.2104,-3.6011,fault
-0.0287,0.3591,21.452,-2.6703,10.5345,-3.7689,fault
-0.0096,-0.1437,21.2892,-2.8076,8.3797,-3.6011,fault
2.7964,-0.1437,-0.0814,-2.6703,8.0206,-3.3875,fault
-0.0431,0.4118,-0.0766,-2.7771,9.9359,-3.4943,fault
-0.0527,0.4166,21.2414,-3.1281,14.6046,-0.061,fault
-0.1341,0.3735,21.2845,-2.7313,9.3374,-3.9062,fault
-0.1341,0.4501,-0.067,-3.1433,12.0907,-3.5858,fault
-0.1006,-0.1197,-0.0048,-2.9449,12.2104,-3.6774,fault
2.7773,0.4166,21.4856,-3.3112,14.3652,-3.83,fault
-0.067,0.4262,21.2605,-3.3875,14.7243,-3.7231,fault
-0.1197,0.4166,-0.1532,-3.0365,10.8936,-0.061,fault
-0.1389,-0.0383,-0.1437,-2.533,10.5345,-3.7689,fault
-0.1484,-0.0479,21.2749,-2.8229,8.26,-3.54,fault
-0.0718,0.3639,21.2605,-3.0212,14.0061,-3.7842,fault
-0.1101,0.3448,-0.1149,-2.6703,9.6965,-3.4027,fault
-0.0048,0.34,-0.1484,-3.1586,-14.9638,-3.6163,fault
-0.0718,0.4214,21.2509,-2.8839,12.2104,-3.479,fault
-0.1484,0.4405,21.2414,-2.5177,9.4571,-3.6469,fault
2.8443,0.3448,-0.0622,-3.0823,10.7739,-3.7231,fault
-0.0383,0.3352,21.1504,-2.8687,9.6965,-3.7231,fault
-0.0862,0.431,-0.067,-2.5482,11.0133,-3.3112,fault
2.7821,-0.0766,21.2126,-2.655,12.4498,-3.4485,fault
-0.1053,0.4405,-0.0718,-3.3569,14.1258,-3.7842,fault
2.7629,-0.1484,-0.0096,-2.9907,13.6469,-3.5095,fault
-0.0862,0.3639,-0.1149,-3.1891,8.8585,-3.54,fault
-0.0814,0.4262,-0.1293,-2.5787,11.0133,-0.0153,fault
-0.0622,-0.0335,-0.1197,-2.5177,11.7316,-3.7384,fault
2.8012,0.3543,21.2318,-3.1738,14.8441,-3.6621,fault
-0.1389,-0.1245,21.2797,-2.9449,10.2951,-3.5248,fault
-0.0479,0.3065,21.1504,-3.2043,13.0484,-3.7537,fault
-0.1389,-0.1484,-0.0048,-2.9602,11.4922,-3.6621,fault
-0.0048,0.3304,-0.0575,-2.4719,12.809,-3.7689,fault
-0.0575,0.3256,21.2366,-2.655,7.6614,-3.4943,fault
-0.0527,-0.1437,-0.1341,-3.0365,14.6046,-3.5553,fault
-0.0287,-0.0335,21.2031,-3.1128,-14.4849,-3.6621,fault
-0.0335,0.3304,-0.0287,-2.9755,11.2527,-3.6316,fault
-0.1053,-0.0431,21.1504,-2.7313,12.0907,-3.4637,fault
2.7821,-0.1389,21.2557,-2.5787,6.5841,-3.6926,fault
-0.0527,0.4262,21.2892,-3.0365,15.0835,-3.7689,fault
-0.067,0.407,21.2749,-3.0518,-15.2032,-3.54,fault
-0.0718,0.431,21.2557,-2.8229,12.3301,-0.0763,fault
-0.0431,0.4357,-0.0862,-2.594,10.1754,-3.7384,fault
-0.0144,-0.1484,21.1791,-2.2583,9.5768,-3.4332,fault
2.7677,0.3208,-0.0383,-2.6703,11.2527,-3.7079,fault
-0.0479,-0.0239,-0.1532,-3.0975,12.3301,-3.83,fault
2.7773,0.4501,-0.1437,-2.8381,11.4922,-3.6774,fault
2.5905,-0.1437,-0.0718,-3.2959,12.5696,-3.7384,fault
2.7725,-0.1389,-0.1532,-3.0823,13.5272,-3.7689,fault
-0.0622,-0.1389,21.1983,-2.5482,10.8936,-3.3264,fault
-0.0479,0.4262,-0.0048,-2.4414,9.4571,-3.7537,fault
-0.0383,0.4214,-0.1484,-2.7313,15.0835,-3.4485,fault
2.8108,0.4549,-0.0479,-3.3112,12.9287,-3.5095,fault
-0.0718,-0.1532,21.1743,-3.3569,11.3725,-3.7689,fault
2.7869,-0.1484,21.2749,-2.7771,10.4148,-3.6011,fault
-0.0048,-0.1437,21.2078,-2.533,6.8235,-3.3875,fault
-0.0048,0.3352,21.4664,-2.8076,10.8936,-3.5095,fault
-0.0814,0.4022,21.4904,-2.9297,10.5345,-3.6469,fault
-0.0958,0.4214,21.2318,-3.0823,10.2951,-3.3722,fault
2.5379,-0.1245,21.2222,-3.2501,10.5345,-3.6469,fault
-0.0431,0.4405,21.2461,-2.9297,8.4994,-3.6621,fault
-0.0527,-0.1437,-0.1484,-2.5482,8.26,-3.4027,fault
-0.1053,0.4022,21.2414,-2.4109,11.3725,-3.7079,fault
2.7629,0.3879,-0.0958,-3.1738,13.4075,-3.8147,fault
2.7773,0.4357,-0.1006,-3.1128,13.5272,-3.8452,fault
-0.0718,0.3974,-0.1389,-3.067,12.3301,-3.6011,fault
-0.1197,0.4166,21.2366,-2.5635,9.8162,-3.83,fault
-0.0335,0.34,21.1935,-2.9449,12.9287,-3.3722,fault
2.8204,0.4357,21.2749,-3.2654,14.3652,-3.6926,fault
-0.1101,-0.1437,-0.1532,-3.0365,13.6469,-3.7384,fault
-0.1101,0.3687,21.2605,-3.0365,-14.2455,-3.6469,fault
-0.0192,0.407,21.1743,-2.3651,9.2177,-3.6926,fault
-0.0431,0.4214,-0.1389,-2.3804,9.8162,-3.8605,fault
-0.1197,0.4501,-0.0718,-3.1128,8.3797,-3.6621,fault
-0.0814,0.3256,21.2845,-3.1586,13.5272,-3.5248,fault
-0.0718,0.431,21.294,-3.067,-12.4498,-0.0305,fault
-0.0527,0.3735,-0.0527,-3.2654,13.7667,-3.8605,fault
-0.0144,0.3304,21.1935,-3.0518,-15.0835,-3.9062,fault
2.7821,0.4453,21.2222,-3.0518,12.5696,-3.6163,fault
-0.1245,0.3256,21.1935,-2.9602,12.2104,-3.6316,fault
-0.0527,0.3208,21.1695,-2.6855,9.4571,-3.5706,fault
-0.0287,0.3879,-0.067,-2.5635,13.4075,-3.7537,fault
-0.0096,0.3256,21.2461,-2.8076,7.9009,-3.6469,fault
-0.0527,0.3304,-0.067,-3.006,11.3725,-3.2806,fault
-0.0527,0.3687,-0.0239,-3.0212,13.4075,-3.8605,fault
2.6001,0.4118,21.2078,-2.8381,15.0835,-3.54,fault
2.7916,0.4022,21.2414,-2.7924,12.0907,-3.6316,fault
2.7725,-0.1293,21.2605,-2.7771,12.4498,-3.7384,fault
-0.0622,0.3065,-0.0958,-3.0365,10.4148,-3.6469,fault
-0.0335,0.3256,21.1743,-2.1362,9.6965,-3.7689,fault
-0.0383,0.407,21.2366,-2.8839,10.1754,-3.6926,fault
2.8347,-0.1149,21.2892,-3.479,14.3652,-3.54,fault
-0.0766,0.4357,21.227,-3.2959,13.7667,-3.7842,fault
-0.0383,0.3974,-0.0766,-3.0518,11.2527,-3.6621,fault
2.5905,0.34,21.2318,-2.7313,10.6542,-3.3417,fault
2.7677,0.4501,21.2653,-2.8534,11.8513,-3.6621,fault
-0.0958,0.3352,-0.0527,-2.9449,8.26,-3.2806,fault
2.8012,0.3352,-0.1341,-2.5482,6.1052,-3.8147,fault
2.8012,0.3639,-0.1197,-3.2043,10.0556,-3.6621,fault
-0.0527,0.3831,-0.1101,-3.1281,13.7667,-3.3875,fault
2.7677,-0.1341,-0.0096,-2.7161,10.2951,-3.6926,fault
-0.0192,0.3831,-0.0718,-2.7161,11.7316,-3.6926,fault
2.7773,0.3687,21.1983,-2.6703,13.1681,-3.6163,fault
2.8252,-0.1197,-0.0622,-2.4872,10.2951,-3.5706,fault
-0.0527,0.4357,21.2174,-3.0975,10.6542,-3.7384,fault
-0.0239,-0.1245,21.1552,-3.4027,11.4922,-0.1221,fault
-0.0431,0.4118,-0.0862,-2.9144,11.133,-3.5858,fault
2.7677,0.3783,-0.091,-2.6398,12.809,-3.6011,fault
-0.1101,0.3591,21.2797,-2.4109,11.0133,-3.5553,fault
-0.0144,0.4549,21.2605,-2.655,10.4148,-3.8452,fault
-0.1437,0.3879,-0.0814,-3.2043,13.4075,-3.6926,fault
2.7916,-0.0048,21.16,-2.0752,9.8162,-3.6316,fault
-0.1389,0.3783,21.227,-2.7618,11.6119,-3.3722,fault
-0.0527,0.3304,-0.0766,-3.2654,12.2104,-3.5248,fault
-0.1532,0.3735,21.1887,-3.1891,12.6893,-3.5553,fault
-0.0144,-0.1197,21.294,-3.2196,11.133,-3.6621,fault
-0.0958,0.3687,21.2605,-2.7924,7.9009,-3.4027,fault
-0.067,-0.0479,-0.0192,-2.6703,7.1826,-3.5553,fault
-0.1437,-0.1341,21.16,-2.7161,12.6893,-3.4485,fault
2.7581,0.407,-0.0718,-3.0212,-14.8441,-3.6926,fault
2.8012,0.3112,-0.1197,-2.4719,9.4571,-3.479,fault
-0.0048,0.3879,21.1791,-3.2501,-14.8441,-3.7384,fault
-0.0383,0.3687,21.2605,-2.9297,11.0133,-3.7537,fault
2.7773,0.3831,21.227,-2.7771,10.6542,-3.5095,fault
-0.0814,0.3735,21.1839,-2.8687,9.098,-3.4485,fault
-0.0622,0.4357,21.2318,-2.5482,6.5841,-3.5706,fault
2.8012,0.4357,21.2031,-3.0975,9.9359,-3.6011,fault
-0.0958,0.3304,-0.1149,-3.1433,8.9783,-3.891,fault
-0.0718,0.4405,-0.1484,-3.0518,14.6046,-3.8452,fault
-0.0239,0.3304,-0.0239,-2.8992,10.0556,-3.8147,fault
-0.0096,-0.1293,21.2222,-2.8839,11.0133,-3.6011,fault
2.7629,0.3639,-0.0239,-2.9449,13.5272,-3.7231,fault
-0.0814,0.3496,21.2653,-3.3722,14.1258,-3.8147,fault
-0.0814,0.4262,-0.1006,-2.9449,14.3652,-0.0153,fault
-0.0431,0.3304,-0.0766,-2.7008,11.2527,-3.7689,fault
2.7773,0.34,21.2605,-2.3804,9.5768,-3.479,fault
2.4756,-0.0479,-0.1053,-2.6245,11.971,-3.4637,fault
2.8826,-0.1053,21.2557,-3.2806,11.2527,-3.5553,fault
2.7725,0.4357,-0.1389,-2.5787,8.1403,-3.7842,fault
-0.0096,0.4405,21.1552,-2.3804,9.6965,-3.54,fault
-0.0958,-0.1293,21.2078,-3.3569,13.7667,-3.8452,fault
-0.067,0.4262,21.2222,-2.8839,13.4075,-3.4027,fault
-0.0144,0.3687,-0.1149,-2.4872,12.3301,-3.7384,fault
-0.0766,0.3591,-0.0144,-2.4719,11.3725,-3.3112,fault
-0.0192,0.3735,21.16,-2.9755,9.3374,-3.3264,fault
-0.0814,0.4453,-0.0431,-2.7313,12.0907,-3.5248,fault
-0.0192,-0.1149,-0.1053,-2.5787,9.5768,-3.6469,fault
-0.1149,-0.0383,21.1695,-2.9755,12.0907,-3.3875,fault
-0.067,0.316,21.1839,-3.2349,13.7667,-3.6621,fault
-0.0287,0.34,-0.0718,-3.3417,14.4849,-3.7537,fault
-0.091,0.3831,21.2366,-2.6855,9.3374,-3.3722,fault
-0.0527,0.34,21.1983,-2.4567,7.1826,-3.6926,fault
-0.0527,-0.091,21.2509,-2.594,8.3797,-3.6011,fault
-0.067,0.34,21.1552,-3.3569,-15.3229,-3.5706,fault
-0.0431,0.431,-0.1293,-2.8076,10.1754,-3.7537,fault
-0.0431,0.4405,-0.0814,-3.1891,14.6046,-3.6316,fault
2.7821,0.3639,21.2174,-2.8534,11.8513,-3.4332,fault
-0.0622,0.3783,21.1887,-2.3041,9.5768,-3.7689,fault
2.5618,0.431,-0.0239,-3.1433,14.8441,-3.8605,fault
-0.1053,-0.1197,-0.0048,-2.4109,8.1403,-3.6316,fault
-0.1245,0.3926,21.2557,-3.4485,14.2455,-3.5248,fault
2.7629,-0.1484,21.2078,-3.1128,12.5696,-3.54,fault
-0.0192,-0.067,21.2605,-2.8839,10.6542,-3.7079,fault
-0.0958,0.3926,-0.1484,-3.0823,13.2878,-3.5553,fault
2.7725,-0.091,-0.1101,-2.8687,13.1681,-3.4332,fault
-0.091,0.4214,21.2366,-3.2501,-15.2032,-3.9062,fault
2.7677,0.4118,21.1983,-3.0365,9.2177,-3.7537,fault
2.4804,0.4118,21.2605,-2.9755,9.2177,-0.0305,fault
-0.0096,0.4357,21.2174,-2.7161,9.5768,-3.6774,fault
-0.0814,0.34,-0.1053,-3.0365,13.6469,-3.6926,fault
2.7581,0.4166,21.2653,-2.8534,8.26,-3.6011,fault
-0.0383,-0.1341,-0.067,-2.8076,11.2527,-3.7079,fault
-0.0527,-0.1437,21.2749,-2.4261,7.7812,-3.5858,fault
2.7677,0.4405,21.2078,-2.4109,9.3374,-3.5553,fault
2.8204,0.3687,21.2222,-3.2501,-15.3229,-3.6774,fault
-0.0862,0.3639,21.2509,-2.9297,11.4922,-3.7231,fault
2.5857,0.3879,21.1695,-2.6703,14.3652,-3.479,fault
-0.0287,-0.1532,-0.1053,-3.1128,-13.7667,-3.6926,fault
-0.0192,0.4166,-0.1389,-3.2959,14.1258,-3.6316,fault
-0.0575,0.4118,-0.1484,-3.2806,14.3652,-3.54,fault
2.7821,0.3831,-0.0766,-2.7008,10.4148,-3.6469,fault
2.8299,0.4357,21.1983,-3.006,13.5272,-3.6163,fault
2.7581,0.3831,-0.091,-2.9907,12.3301,-3.7079,fault
2.7869,-0.0096,-0.0958,-3.3264,-13.1681,-3.6469,fault
2.7629,0.4118,21.2174,-3.0518,12.2104,-0.1373,fault
2.5953,-0.1245,-0.1484,-2.8992,12.9287,-3.7842,fault
-0.0287,0.3687,21.2318,-3.3722,13.4075,-3.6163,fault
-0.1101,0.3639,21.2749,-2.3041,8.26,-3.5095,fault
2.8299,0.3543,21.1983,-2.5024,9.5768,-3.6926,fault
2.7629,0.4118,-0.0239,-2.1973,10.1754,-3.5553,fault
-0.0192,0.4501,21.2078,-3.0365,10.1754,-3.418,fault
2.8156,0.3687,21.1839,-2.9144,-14.6046,-3.5706,fault
-0.0862,-0.1006,21.2892,-3.0212,13.8864,-3.7537,fault
2.7725,0.3591,21.2797,-3.2501,11.0133,-3.7384,fault
2.7964,0.3256,21.1791,-2.9602,14.2455,-3.7689,fault
2.8204,0.4405,21.2031,-2.4872,10.7739,-3.4027,fault
-0.1101,0.3879,-0.1389,-2.7618,10.4148,-3.7384,fault
-0.1006,0.4022,21.1791,-2.533,10.0556,-3.3417,fault
2.7821,0.431,21.2557,-2.7313,12.9287,-3.6774,fault
-0.0575,0.4357,-0.0192,-2.5787,9.9359,-3.2806,fault
-0.0814,0.3496,-0.1149,-2.8534,11.8513,-3.7537,fault
-0.1341,0.4166,-0.1389,-3.3569,12.2104,-3.7079,fault
-0.0431,-0.1437,-0.0527,-3.2043,12.6893,-3.5095,fault
-0.0096,-0.1293,-0.0862,-3.0518,10.7739,-3.3875,fault
-0.0622,-0.1197,-0.0575,-2.8534,11.4922,-3.5248,fault
-0.1101,0.34,21.2749,-2.7313,9.098,-3.5706,fault
2.8012,0.4166,21.2366,-2.594,11.4922,-3.4637,fault
-0.0431,0.4357,-0.091,-2.4567,11.133,-3.7079,fault
2.7725,0.3543,-0.0479,-2.5787,10.5345,-3.8452,fault
2.7677,0.431,-0.1293,-3.3264,14.4849,-3.8757,fault
2.7773,0.407,-0.0239,-2.8381,12.6893,-3.6316,fault
2.8299,0.3639,21.2126,-2.8992,12.4498,-0.0153,fault
-0.0144,-0.0335,21.2845,-3.1128,13.2878,-3.9062,fault
-0.0383,0.3926,21.2845,-2.6245,9.5768,-3.6163,fault
2.7629,0.3831,-0.1293,-2.655,5.5067,-3.6774,fault
-0.0862,0.3926,21.2414,-2.6398,10.0556,-3.6011,fault
2.7869,0.3831,-0.0479,-3.067,11.7316,-3.2654,fault
2.7773,0.4501,21.2414,-3.0212,13.6469,-3.8147,fault
-0.1245,0.407,21.2653,-3.0975,15.0835,-3.6469,fault
-0.0718,-0.0958,-0.1389,-2.594,8.7388,-3.418,fault
-0.0479,0.3926,-0.1532,-2.9755,-15.2032,-3.7537,fault
