timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
7259,4.3622,-0.0766,-0.0718,-10.5591,31.8429,-1.0986
7278,2.5809,-0.0670,-0.0096,-11.1542,-54.7075,-1.6022
7297,-0.0383,-1.4605,23.3052,7.8430,93.8527,-1.0071
7316,3.1412,-1.1013,19.3308,4.0894,37.3495,0.3204
7336,1.5802,-0.0431,21.8399,1.5411,-1.4365,-3.0518
7355,2.5522,-0.0622,-0.1149,5.2490,99.3594,5.7678
7375,3.8020,0.3352,19.3882,-0.9308,-15.0835,-2.4872
7394,2.2075,2.8683,-0.1149,-11.4899,-8.8585,-7.1716
7413,3.1891,-0.0096,-0.0910,-1.3580,-6.2249,-0.5798
7432,-0.1053,-0.1341,-0.1484,-10.7574,-20.1113,-0.4730
7451,-0.1197,-1.4940,22.7928,5.2490,-14.1258,-0.6714
7470,2.7964,0.0048,21.5813,9.7046,74.3400,-1.1292
7490,-0.1245,-0.1867,19.6277,0.6256,11.1330,-3.4485
7509,-0.0622,-0.0479,-0.1149,-1.7548,10.4148,-2.5177
7528,-0.0670,0.7518,-0.0622,-1.3885,-8.3797,-0.4120
7547,2.8204,0.7183,-0.0766,-0.3357,-59.9748,-1.4954
42,-0.1245,-0.0431,-0.0479,0.7935,74.4597,5.3558
61,4.3287,-0.0527,19.0483,-2.4109,6.7038,1.8616
81,2.5426,-0.0192,-0.1341,-13.7177,-7.9009,-1.9836
100,-0.0766,0.3065,-0.0144,-1.2207,63.0872,-1.1597
119,4.3766,1.3455,-0.0144,-0.1984,-7.9009,-6.6681
138,1.0151,-0.0575,-0.0431,-11.6577,-5.5067,-1.4038
157,1.3216,-0.1341,-0.0718,11.9934,45.2504,-10.6659
176,2.1883,-0.1389,19.3787,-2.2888,-5.1475,-0.5188
195,3.0694,-0.0814,-0.0670,-1.2207,98.4017,13.1683
215,-0.0048,-0.0862,-0.1484,5.4321,123.4211,-0.7324
234,-0.1293,2.8347,-0.1484,-1.5259,-52.0739,-1.6785
253,-0.0335,0.6943,24.2341,0.1373,41.5394,-1.9073
273,-0.0718,-0.0335,18.6939,0.3510,14.3652,-1.1139
292,-0.0862,3.0981,21.2318,-0.5951,-60.5733,-14.5111
311,2.5618,0.7039,22.1990,-0.3510,-10.6542,-1.8311
330,-0.0622,-0.0383,19.3451,-0.6409,-12.0907,-6.7139
349,-0.1197,-0.5555,23.0562,-1.0223,-55.4258,-1.6479
368,2.1644,-0.0239,-0.1532,12.3138,38.5466,-1.9531
387,-0.0958,-0.1341,19.3068,-6.2103,-2.1548,-0.8698
406,1.9249,1.6424,0.0000,-0.1831,-6.5841,-1.8921
426,3.9887,0.6512,21.2461,-3.7384,-11.2527,-3.8452
445,4.0797,-0.0575,19.3930,-1.9531,-15.5623,-0.9308
464,-0.0766,-0.1197,23.3147,4.4250,7.6614,-0.1526
483,3.1029,-0.1437,-0.1053,4.2114,69.7910,5.1727
503,2.8491,0.1245,20.9684,1.0223,-24.4209,-1.0223
523,-0.0048,-0.7901,-0.1245,7.8278,-15.0835,4.8828
542,-0.1437,-0.8715,-0.1149,-0.8850,72.9034,1.5411
561,-0.0048,2.5043,-0.0431,-17.8528,-7.5417,-14.1296
580,2.5331,-0.0192,-0.0096,-5.9357,-7.7812,-6.0120
599,-0.0383,-0.0192,18.8376,-0.6256,-7.6614,-9.7809
618,0.3783,1.2929,21.8878,-6.7139,-1.4365,-1.8158
637,1.9585,-0.0479,-0.0718,-0.4120,-6.3446,-1.9379
656,-0.0575,-0.0575,-0.1245,0.5493,-4.4293,-2.5177
675,1.5850,0.0096,-0.0479,0.5493,-48.1235,-1.5106
694,-0.0910,-2.0399,-0.0622,7.8125,-3.1125,4.9896
713,-0.1101,0.3400,-0.1389,-7.6599,-24.3011,-7.4768
732,-0.0144,-0.1341,22.6827,-1.5106,-4.7884,-6.4087
751,3.1556,-0.0239,21.2653,-2.4872,36.3919,-3.8757
770,-0.0862,1.5706,19.0722,-0.1831,-10.8936,-14.0686
789,-0.0766,0.6991,23.2908,-3.7537,-10.4148,-7.0496
808,-0.0718,-0.5219,20.3411,0.4120,70.1501,0.4425
828,-0.0239,0.3496,19.7091,-5.9814,-0.2394,-6.1188
847,-0.1101,-0.0383,23.4249,-1.7090,6.5841,-0.7782
866,-0.0048,-0.8236,19.9916,0.8545,-3.9504,5.1880
885,3.3902,-0.1389,-0.0622,-1.7853,-9.5768,-7.3853
904,2.4756,-0.0766,23.4201,-0.8850,32.2020,-0.9766
923,-0.0479,1.0008,19.0722,-0.4730,-3.1125,-0.2747
942,-0.1293,1.9297,-0.0862,-10.3760,-58.0594,-1.8005
961,2.1452,-0.0048,-0.0910,-3.4943,76.2553,-2.1820
980,-0.1532,-0.8332,-0.0575,-1.7853,-13.6469,-7.2784
999,-0.1341,-0.0239,22.4528,-1.1749,-55.0666,-1.0834
1018,1.6281,-0.1006,22.7353,8.9722,-1.9154,8.0719
1038,-0.1437,-1.4796,-0.1437,1.2360,-6.9432,-2.8839
1057,-0.0766,-0.1532,23.3866,1.3885,-61.0521,-0.5798
1076,-0.0096,-1.7142,22.1559,8.1177,-5.8658,-0.6866
1095,-0.0910,-0.0527,-0.1101,-1.5869,-12.2104,-7.5531
1114,-0.1437,1.5371,-0.0527,-0.6561,-80.8043,-0.2289
1133,-0.1389,-0.0862,-0.0096,0.3204,45.6095,-0.8087
1152,-0.1053,-0.0862,19.0435,-15.3809,-14.3652,-1.2054
1171,-0.0958,-0.0718,23.3483,-3.7842,-2.3942,-7.3242
1190,2.8060,-0.1628,-0.1006,-3.2654,-1.1971,0.5646
1209,-0.0383,-0.1293,20.3459,-3.6926,-6.8235,-2.4261
1228,0.6416,-0.1053,23.6691,8.3160,42.6168,4.5319
1248,-0.0814,-1.1396,-0.0096,4.2419,-15.0835,4.7913
1267,2.8587,0.9673,-0.1484,-0.9766,-29.3290,-2.4261
1286,1.6376,0.6273,-0.0622,-0.3204,-8.2600,-0.4120
1305,-0.1053,-0.2011,19.3595,-1.0986,-3.7110,0.8087
1324,-0.0048,-0.0718,20.8439,-1.9226,-60.4536,-11.2915
1343,-0.0718,-0.1053,23.0370,-3.7384,63.6858,-1.6785
1362,4.7405,0.3783,18.7849,-1.7395,-3.8307,-1.0071
1381,-0.1437,1.9441,-0.1389,-14.0533,-60.4536,-1.3733
1400,1.9297,-1.4844,-0.1197,-0.7782,95.7681,1.3733
1419,3.4333,-0.9098,18.8424,-3.7537,-10.1754,-6.6376
1438,-0.0048,-0.0335,22.7545,-0.0458,-11.2527,-2.5787
1457,-0.0479,-2.0159,22.7736,-0.2899,-6.8235,-1.3123
1476,3.7876,-0.1006,-0.0192,-0.8240,-14.9638,-2.8839
1495,-0.0575,1.6041,22.7641,-3.0212,-11.8513,-6.1646
1514,2.8730,-0.2346,-0.1389,-1.5564,-0.5986,-1.0529
1533,4.9943,-0.0431,-0.0622,-11.3678,-7.0629,-1.9531
1552,-0.0622,0.0048,-0.0766,-6.6986,-60.8127,-6.8054
1571,-0.0239,-0.2251,-0.0383,0.4730,65.2420,1.4191
1590,2.7629,-0.4693,19.9198,0.3204,-14.8441,-2.3804
1609,-0.1484,-0.1389,-0.0383,1.4648,-0.5986,-0.7477
1628,4.1324,-0.0862,-0.1532,-1.9226,65.8405,-2.9144
1647,-0.0718,2.1452,20.0347,-0.1526,-0.7183,-0.6409
1666,-0.0910,-0.1484,23.3913,1.1292,-4.0701,-3.5095
1685,2.5235,-0.1389,-0.0431,5.6305,-14.0061,1.1902
1704,-0.0527,1.0104,22.1320,-1.1597,-52.7921,-2.8076
1723,2.8299,-0.0862,-0.1245,-2.1362,74.4597,-0.4272
1742,-0.0192,0.6177,19.0626,-10.9558,-11.3725,-0.9613
1761,1.2450,0.4310,-0.0910,-6.0272,-59.9748,-7.4310
1780,1.8675,0.0000,-0.0910,9.6130,68.7136,7.9651
1799,3.8211,0.9816,19.6372,-1.3733,-12.9287,-6.8054
1818,1.9297,-0.0814,23.0370,-0.2747,-15.0835,-1.0681
1837,-0.0622,-0.0862,-0.0527,-10.2386,45.8490,-6.8359
1856,2.2936,0.3160,-0.0192,-6.6833,-2.2745,-7.7057
1875,1.3216,-1.1205,23.3195,5.7983,-1.3168,-0.2136
1894,-0.1532,-0.1484,19.3164,-1.2970,30.6458,-2.1362
1913,0.9673,-0.0431,-0.0910,-1.9379,-14.9638,-1.4343
1932,-0.0287,-1.1157,21.8974,9.7046,-1.4365,8.7738
1951,-0.0622,0.0000,-0.0335,-1.9531,-28.0122,-10.5591
1971,-0.0575,1.0630,-0.1101,-2.1210,-9.8162,-3.4637
1990,-0.0096,-0.1149,-0.0144,-1.7395,44.8913,-3.8452
2009,4.3574,1.5706,20.2980,-10.7269,-24.7800,-1.1902
2028,-0.0670,-0.0766,-0.1149,-1.0834,5.9855,-6.0425
2047,-0.1532,-1.4461,-0.1437,-2.1820,-2.2745,-2.4261
2066,-0.1389,0.1197,-0.0958,-2.0752,-46.9264,-0.0763
2085,2.4852,-0.6081,22.7497,5.7526,100.4368,-1.5717
2105,3.0789,-0.8428,-0.0958,1.5717,-2.5139,-2.0752
2124,-0.0144,-0.0335,-0.0910,0.8545,-12.0907,-0.7935
2143,-0.0239,-0.4788,21.8686,8.3771,-4.7884,-0.2441
2162,4.1037,0.7230,19.4553,-2.8992,-9.4571,-1.1139
2181,-0.0192,0.4405,23.0370,-1.1139,-26.5756,-0.5646
2200,-0.0335,0.9577,19.9198,-1.4801,-4.7884,-0.7324
2219,2.9018,-0.0479,20.8535,-1.2360,-7.4220,-0.4120
2238,1.3216,-0.0958,23.3530,1.4343,70.2698,1.8463
2258,-0.1197,-1.4269,-0.1245,-2.5940,-13.8864,-3.1891
2277,-0.1341,0.6752,22.4097,1.6327,-13.6469,-3.0060
2296,2.4804,-1.0774,-0.0287,-1.4038,75.0582,-1.2054
2315,-0.0144,-0.0766,-0.0527,-1.3733,-8.6191,-0.5035
2334,-0.1532,1.8483,-0.1293,-2.3804,-0.9577,-1.5869
2353,-0.1293,-0.1197,21.5526,-1.3733,-15.3229,-3.2349
2372,-0.1484,-0.1484,-0.1245,-11.5967,-8.6191,-0.8850
2391,0.6608,-0.7949,-0.0287,-0.0305,-25.4982,-0.3510
2410,2.5714,-0.0431,20.2645,1.4038,74.6991,-0.8087
2430,-0.0575,-0.1341,19.7234,-3.7079,-4.5490,-0.5798
2449,-0.1532,-0.1389,24.0091,-0.6409,-13.0484,5.1727
2468,-0.0766,-0.0766,-0.0192,0.3662,74.2203,-0.4120
2487,-0.1532,-0.1484,-0.0431,-1.9379,-3.5913,-7.2937
2506,-0.1053,0.6704,23.1088,-0.2136,70.9881,-0.4883
2525,3.3758,-0.8811,18.7705,-7.7362,-2.2745,-9.8572
2544,0.3160,-0.0383,-0.0192,-0.1984,-59.6156,-6.7139
2563,-0.0479,-1.7334,23.3530,-0.0763,92.6556,4.6539
2582,3.7110,-0.4788,-0.1053,1.2360,36.6313,-0.7629
2601,-0.0670,0.7278,-0.1006,0.9460,-60.0945,-2.1210
2620,-0.0575,-0.0144,22.7353,8.1940,67.3968,8.8806
2640,3.7350,-0.2921,18.7993,1.8616,8.7388,-3.3264
2660,0.6129,0.1101,23.0466,5.5847,-13.6469,-0.6104
2680,1.6759,-2.3798,-0.0287,4.9438,69.9107,-1.3275
2699,-0.0192,-0.1532,-0.0814,0.3357,9.9359,-2.5635
2718,-0.0383,1.2929,-0.0814,-1.4801,-2.6336,-1.6937
2737,-0.1484,-0.0622,-0.1053,5.5542,-6.1052,4.9286
2756,4.9081,-0.0527,18.7179,-7.7057,-8.2600,-11.0474
2775,1.5850,1.2689,22.7353,-6.1493,-5.2672,-1.6937
2794,-0.1053,-0.1149,-0.0383,-1.1749,44.0533,-3.5706
2813,3.6919,1.6807,-0.1341,-0.5341,2.0351,-0.0458
2832,0.1484,-0.0096,23.3147,0.6256,-6.1052,-0.4578
2851,2.4852,0.6608,20.5470,-0.7019,62.8478,-0.8240
2871,-0.0239,1.0295,19.4457,-0.0153,7.3023,-0.2899
2890,-0.1532,0.3448,23.6787,0.5341,-21.7872,-5.9204
2909,-0.0335,-0.3065,19.9820,-1.4648,-6.2249,1.3733
2928,0.0000,0.3687,20.3268,-0.6256,0.9577,-3.5858
2948,0.3496,-0.1149,-0.0239,4.9438,-3.7110,0.4883
2967,2.8874,-0.8811,-0.1341,-2.7924,-1.9154,-0.5341
2986,-0.1006,-0.0862,-0.0335,-0.3662,-0.7183,-2.4109
3005,2.9066,-0.1197,23.0993,-1.8158,69.6713,4.4708
3025,4.6064,-0.5459,18.8328,-0.6104,9.4571,-1.8768
3044,-0.1532,2.1931,-0.1197,-10.8948,-58.0594,-10.0555
3063,-0.0096,-0.1053,-0.0239,-6.3782,40.4620,-1.5259
3082,-0.1053,-0.0670,19.0914,-0.2136,2.5139,-0.1526
3101,-0.0622,-1.1061,23.3722,8.4229,-19.6325,-1.6632
3120,-0.0862,-0.0622,-0.1006,-1.2665,-12.4498,-0.1526
3139,-0.0383,-0.0766,19.6756,-0.2136,-14.3652,-11.0931
3158,1.6472,1.3695,-0.0239,-3.8910,8.6191,-1.7700
3177,-0.1532,0.0048,19.6947,-1.4038,37.2298,-1.2665
3196,1.9585,-0.0527,21.4808,-3.7384,-4.1899,-6.2866
3215,-0.1053,-1.5036,23.0801,-0.2441,-7.3023,-0.1373
3234,3.7014,-0.0335,19.1345,-3.2196,-20.4704,-7.5073
3253,-0.0622,0.9960,-0.1484,-3.8452,-14.4849,-1.0376
3272,-0.0144,-0.0144,21.8447,-1.1749,32.6809,-0.2747
3291,-0.0096,1.2258,-0.0718,-11.1237,-13.8864,-10.0861
3310,2.2122,1.0439,-0.1532,-6.3171,-25.2588,-7.3700
3329,-0.0431,-0.0431,20.5375,-0.1984,38.9058,-6.6833
3348,4.3479,-0.0383,20.0682,-13.7939,-20.3507,-11.7187
3367,1.6233,-0.0239,-0.0718,-1.7242,72.7837,1.8616
3386,2.4660,-0.0479,-0.1341,4.3945,-12.8090,1.0223
3405,1.5993,-0.0335,-0.0622,-1.1292,-60.2142,-1.9531
3424,2.8730,-0.0287,-0.0718,0.8850,68.1150,-1.6022
3443,-0.1197,1.5610,-0.0192,-0.3052,-1.3168,-13.8855
3462,1.9776,-0.0575,22.7018,-1.0071,-24.1814,-0.4883
3481,3.3806,0.3256,20.5518,-0.6256,36.2722,-3.6926
3501,-0.1101,1.8435,-0.1149,-1.2970,-25.0194,-0.5341
3520,-0.0383,1.6376,-0.0048,-0.0916,14.8441,-6.4240
3539,-0.1197,-0.0431,-0.1484,-0.1526,-11.1330,0.0458
3558,-0.0096,0.1341,21.7920,-1.3885,-50.7571,-3.4027
3577,-0.0383,-0.5890,22.6970,4.0131,-6.2249,4.6844
3596,4.6591,0.6129,19.1153,-0.1678,-19.7522,-10.0250
3615,2.4565,-0.0718,-0.0144,-1.5411,-0.8380,-10.0098
3634,2.1835,-0.0862,-0.0718,-1.3275,67.5165,-0.3967
3653,-0.0527,-0.0192,19.9485,-0.4883,-1.5562,-2.7161
3672,-0.1197,-0.0527,23.3578,4.1809,-0.8380,0.0458
3691,-0.0287,-0.0383,19.6803,-2.6398,-1.4365,0.0305
3710,-0.0527,2.4804,20.6524,-13.8245,-55.4258,-0.2747
3729,-0.0670,-0.1341,-0.1053,-3.2196,76.2553,-0.5493
3748,4.3048,-0.0575,19.0052,-1.1902,-9.3374,-11.1847
3767,2.1931,2.5043,-0.0287,-0.5493,-11.3725,-1.7853
3786,-0.1149,-0.7853,22.1128,-2.7466,-6.2249,-0.2136
3805,-0.0670,0.4549,19.4074,-10.1929,-13.1681,-10.3760
3824,-0.0862,-0.0192,-0.1532,0.1526,2.5139,-1.7395
3843,2.1835,-0.0287,20.2933,-1.0681,65.7208,3.9062
3863,-0.0479,0.3352,-0.0192,-0.3204,-6.3446,-6.5613
3882,-0.0144,-0.9146,23.6978,-1.2817,33.2794,-0.1221
3901,2.9066,-1.4509,19.4409,-0.2136,67.8756,-1.8616
3920,1.5514,0.4022,-0.0479,0.4120,-14.8441,-2.7618
3939,2.9066,-0.0144,22.3858,-1.4038,73.3823,1.6174
3959,4.3958,0.7230,18.7083,-6.4697,-8.3797,-1.6937
3978,2.2841,-0.1293,22.7018,-1.4801,-60.6930,-11.0626
3997,3.4572,0.4118,21.7729,-1.4496,35.7933,-2.1515
4017,-0.1197,-0.1245,-0.1149,-0.0305,-12.5696,-0.8545
4036,-0.0527,1.3072,-0.1437,-0.6104,-9.6965,-1.3428
4055,3.4572,-0.1101,-0.0287,0.0000,-6.3446,-3.4943
4075,4.7214,-0.0670,19.7570,-11.5662,-20.1113,-0.3967
4094,-0.0096,0.7614,23.1328,-0.2594,-10.5345,-1.6022
4113,-0.0814,-0.0575,19.7570,-7.5073,-0.5986,-3.3722
4132,1.0678,0.0718,21.9022,1.3733,-6.1052,-2.8534
4152,1.2594,-0.8859,23.0083,-0.7172,100.6762,5.6458
4172,2.5522,-0.1006,-0.0814,4.9591,-3.7110,-0.1373
4191,1.6328,1.0151,-0.1197,-3.4332,-52.5527,-1.4191
4210,-0.0192,0.1053,22.1751,-0.0763,43.9336,-0.9766
4229,-0.0766,1.3120,-0.0670,-15.2435,-9.2177,-1.2360
4248,1.2785,0.0766,22.7928,-0.2747,-20.9493,-0.3357
4267,-0.1532,-0.1053,-0.0096,-3.9062,37.2298,-2.9907
4286,3.4046,-0.1006,19.9629,-1.4496,-9.5768,-1.5717
4305,1.6089,0.0575,-0.1341,-1.5717,-9.6965,-2.2888
4324,-0.0670,-0.1197,19.7426,0.3662,-5.1475,-3.8910
4343,0.4022,0.1341,22.4193,1.2817,-2.2745,-3.7537
4363,1.9537,-0.1341,-0.0096,-0.8698,-11.1330,0.4883
4382,3.7828,-0.2298,-0.0622,-7.7515,-2.6336,-0.1831
4401,-0.1149,-1.0774,23.0610,-1.4496,-15.5623,-1.4954
4420,-0.0335,-0.2298,-0.1006,-0.6256,-14.4849,-1.7090
4439,4.6974,2.1452,-0.0479,-0.1221,-25.2588,-1.9531
4458,2.4517,1.3455,-0.0958,-1.2360,31.0049,-1.6937
4477,-0.0287,-0.0670,19.1249,-1.5717,-14.8441,-6.6528
4496,-0.0096,2.4995,21.4999,-0.9766,-60.2142,-13.9465
4515,-0.0958,-0.7997,-0.1053,-1.5717,67.6362,-3.6774
4534,4.6974,-0.0814,-0.0575,-1.9226,-18.1959,-11.4136
4553,0.3735,-0.7949,-0.0335,-0.0458,-3.7110,-1.9379
4572,-0.0192,-0.8332,-0.0383,-0.9460,44.8913,4.4403
4591,2.8156,-0.1149,-0.1006,-2.6550,-15.4426,-2.5177
4610,1.9776,-0.1149,23.1328,-1.9531,-11.8513,4.2114
4629,4.3718,-0.1293,18.7897,-6.9885,-5.5067,-3.8452
4648,2.1691,2.5953,21.8160,-6.6223,-46.5672,-10.0403
4667,-0.0862,-0.1101,22.1943,0.7935,44.5322,0.4578
4687,-0.1006,-0.1149,19.0195,-10.2081,-6.2249,-1.0834
4706,2.2793,1.8579,-0.1006,-1.3428,-28.6107,-7.1106
4725,3.7733,-0.1437,-0.0958,-0.4883,37.9481,-3.8300
4744,4.0797,-0.1389,20.0299,-1.3275,-0.1197,-0.8545
4763,1.6137,0.6752,-0.1149,-1.9226,-7.6614,-6.3019
4782,-0.0479,-1.3838,-0.1006,-1.0223,42.3774,-1.5869
4801,-0.1053,-0.0335,21.8447,0.5493,-10.2951,-0.0916
4820,-0.0670,-0.0575,-0.0192,-0.4730,96.1272,-0.3052
4839,4.6448,-0.0383,-0.1006,-0.1831,-19.9916,-10.3302
4858,-0.0479,1.9345,-0.1245,-0.7935,-46.3278,-10.7574
4877,3.1508,-0.1101,21.5813,-2.8534,38.9058,-1.6327
4896,3.1939,-0.0718,19.3739,-1.2665,-8.8585,-7.2632
4915,0.4022,-0.8284,23.4392,8.0566,-10.1754,-1.3123
4934,3.1316,-0.1772,20.9253,4.1351,64.0449,4.2725
4954,2.8108,-0.0144,19.6899,-6.7596,5.0278,-3.3417
4973,0.4357,-0.1389,-0.0479,-0.8698,-12.6893,0.5341
4992,-0.1245,-0.1101,20.0682,4.2877,67.7559,4.1504
5012,-0.0096,-0.1341,20.2358,-1.4801,-18.1959,-1.7090
5031,-0.0431,-0.1532,-0.0766,0.1221,-3.2322,-0.6714
5050,2.5570,-0.0479,-0.1101,4.6997,41.4197,0.1373
5070,1.3503,-0.1341,21.5574,-0.8087,-14.3652,-0.1068
5089,2.4660,-0.1053,-0.0383,5.0201,-3.7110,-1.0834
5108,-0.1484,-0.4884,-0.0479,1.0223,8.0206,-3.0975
5127,1.0487,-0.0766,-0.0527,1.6327,-10.0556,0.1984
5146,3.1029,-0.0622,-0.0575,-1.8311,-15.2032,-0.3204
5165,-0.0958,-0.0287,19.9629,-1.6327,-11.8513,-0.4425
5184,-0.1149,-0.0048,-0.0766,-0.1678,-6.8235,-1.9226
5203,3.4285,-0.0239,-0.0575,-1.2665,33.5188,-1.4191
5222,-0.0096,-0.0431,-0.0239,-3.0670,-8.2600,-7.2479
5241,1.9680,-0.1532,-0.0814,5.7983,-0.5986,5.5542
5260,3.1220,-0.0670,-0.0575,1.8158,6.3446,-3.0518
5279,1.2977,-0.0527,22.7880,-1.2970,-9.4571,0.0763
5298,3.7685,-0.8380,21.8208,-0.7477,33.3991,-0.1831
5317,-0.0575,-0.1724,-0.0192,-1.8768,-4.9081,-5.9967
5336,2.2936,-0.1053,23.1280,0.1678,2.8730,-1.6632
5356,4.2904,-0.1389,19.9293,-2.9297,-0.7183,-0.7172
5375,-0.0622,1.0056,20.9636,-6.9122,-8.0206,-0.4883
5394,-0.0910,1.0391,-0.0862,-6.0120,72.4246,-0.2899
5413,-0.0048,-0.0335,18.7370,-0.8087,-8.1403,-1.4191
5432,1.9010,1.9776,-0.1484,-1.2360,-7.7812,-10.1318
5451,2.1596,-0.8859,-0.0622,-1.0834,32.5611,0.6104
5470,-0.0096,-0.1101,19.6995,-0.0610,5.0278,-6.3782
5489,0.3400,-0.4741,-0.0239,-0.0763,-6.8235,0.3052
5508,-0.0287,-0.8428,19.9341,-1.3580,74.4597,1.8463
5527,1.6568,-0.0048,20.9636,-3.1738,-21.9069,-0.7019
5546,-0.1437,-1.4030,-0.0383,7.8583,72.6640,-0.3662
5565,-0.0479,0.7518,18.8424,-0.3967,-18.1959,-11.2000
5584,1.9680,1.6759,22.5199,-1.4954,-49.4403,-9.9335
5603,-0.0048,-0.0766,21.5670,-2.5330,33.5188,-3.6774
5622,4.1132,-0.0287,-0.0862,-0.8087,-10.1754,-1.8921
5641,0.3112,-0.0479,23.4297,-1.2665,-4.7884,-1.8158
5660,-0.0670,-0.9194,-0.1389,1.8311,-7.4220,3.9368
5679,-0.1293,0.3065,-0.0862,-2.8992,-16.6397,-3.1586
5698,1.0582,-0.8140,23.0849,3.9673,92.1768,5.5542
5718,2.7677,-0.1532,19.6803,1.6632,34.7159,-2.1820
5738,1.5467,0.6560,21.5861,-2.0447,-6.7038,-6.3324
5757,1.6424,-0.1101,23.0514,8.0109,75.4174,-0.4730
5777,-0.0479,-0.0144,-0.0096,-0.1526,11.2527,-1.1749
5796,-0.0383,0.0192,22.7593,1.5259,-27.0545,-1.7242
5815,1.6424,-1.9968,22.6922,9.5673,-2.5139,-0.9766
5834,-0.1293,0.6369,19.0626,-1.4038,1.7957,-1.0376
5853,1.3647,-0.0862,-0.0958,-0.4120,-46.0884,-0.9460
5872,-0.0479,-0.0192,-0.0192,0.6409,-2.9928,-1.5564
5891,4.3766,-0.0239,19.7570,-1.9379,-15.0835,-11.2610
5910,2.5043,-0.0096,-0.0622,-3.8300,44.5322,-6.1188
5929,-0.0814,-0.1149,-0.0239,-10.0250,11.9710,-1.2665
5948,2.2218,1.3455,0.0000,-7.7209,-10.0556,-9.8572
5968,-0.0383,-0.0335,-0.0096,-1.3275,-8.9783,-0.1984
5987,4.0366,0.1006,19.1345,-7.5989,-8.2600,-0.1831
6006,2.2410,-0.0910,-0.1532,-1.3885,-5.3870,-1.5106
6025,2.2505,-0.0431,-0.0479,4.0588,40.3423,-1.5869
6044,-0.0096,-0.1053,-0.0958,-1.0681,2.8730,-5.9662
6063,-0.1532,-0.1437,23.3578,7.8735,-8.8585,-0.7324
6082,2.8443,-0.0383,19.9245,0.2747,62.6084,1.6937
6102,2.5618,-0.0575,-0.0096,-0.7782,-1.7957,-6.9580
6121,-0.0766,-0.1389,-0.0192,9.7198,96.4863,-0.4425
6140,3.1316,-0.6033,-0.0144,0.2441,-29.2093,-3.6316
6159,1.6041,1.0343,-0.0670,-1.2207,-4.9081,-1.0834
6178,-0.0622,0.1341,-0.0670,-1.7853,-9.2177,-1.5411
6197,5.0230,-0.1341,19.6229,-13.6871,-21.5478,-10.5438
6216,2.2936,1.3216,23.0322,-3.3722,-10.7739,-6.9275
6235,-0.0096,-0.8523,19.9389,-6.2256,40.1029,-3.0518
6254,1.8531,0.6704,21.5047,-0.3510,-53.2710,-7.0648
6273,-0.0239,-0.1341,-0.1484,-0.6409,-8.1403,7.9193
6292,-0.0958,-0.0287,-0.0144,0.5493,-10.8936,-0.7629
6311,-0.1245,-0.0239,22.4576,-1.2512,-50.3979,-1.6174
6330,-0.0766,-0.2107,-0.1245,-1.8921,31.9626,0.9918
6349,-0.0287,-0.0814,19.0818,-14.6027,-13.8864,-10.1929
6368,-0.1149,0.6608,-0.0670,-0.7172,-18.6748,-1.4496
6387,4.3431,-0.0431,20.0490,-10.2692,43.9336,-6.1188
6406,2.8108,1.0630,20.9828,-0.9918,-49.9191,-10.6354
6425,-0.0862,-0.0622,22.9843,1.6327,107.1405,-1.2360
6444,2.8874,-0.1101,-0.0958,0.0763,6.3446,-1.7090
6463,-0.0910,-0.1053,23.0562,1.7395,-8.6191,-0.8392
6482,-0.0383,-1.7717,21.8016,4.7150,-6.3446,5.2490
6501,-0.1484,-0.2490,-0.1532,-0.5646,8.3797,-1.5259
6520,1.9010,0.7614,23.0514,-1.6479,6.8235,-2.4261
6540,-0.0910,-0.1101,20.0012,-1.9226,61.8901,0.4578
6559,3.6775,-0.1532,20.8391,-1.3123,-54.2287,-10.7727
6578,-0.0670,-0.1149,22.7449,-6.2408,-6.5841,-2.4261
6597,4.3191,-0.0192,19.0147,-1.3123,5.1475,-1.3428
6616,-0.1101,-0.1341,22.4911,-10.3760,-56.5032,-0.7172
6635,2.1883,-0.0431,22.1990,-0.5798,-0.2394,4.3640
6654,3.1316,-0.0958,19.6899,-3.1433,-1.9154,-0.9003
6673,1.0630,-0.0144,23.0801,-1.6937,6.3446,-0.6866
6692,-0.1197,-0.1484,-0.1053,-0.4425,67.7559,-1.2360
6711,-0.0144,1.3024,20.5949,-6.5613,-27.2939,-7.4768
6730,-0.0048,1.5371,-0.0287,-1.0986,-8.4994,-3.2349
6749,4.3335,-0.0096,-0.1532,-10.9253,-10.1754,-10.8337
6768,1.8914,1.6712,-0.1389,-7.4463,-1.3168,-1.1139
6787,-0.0718,-0.0575,22.4768,-5.9052,42.9759,-0.9766
6806,-0.1389,-0.4693,-0.1389,-6.5002,3.3519,-6.6071
6825,0.0622,-0.0335,23.0610,-0.0458,-9.5768,1.4801
6845,-0.0096,-0.0431,20.9876,5.5389,45.7293,-1.8921
6864,4.3527,1.8579,-0.0192,-10.8795,-14.0061,-1.5869
6883,-0.1437,-0.1437,-0.0575,-2.2278,-9.8162,-1.6785
6902,4.0318,-0.5890,19.3739,-9.8419,-4.1899,-6.3782
6921,-0.1053,-0.1245,21.8064,-1.8158,-0.3591,-1.3275
6940,-0.0958,-0.1197,22.7641,-1.8005,-8.0206,0.9460
6959,-0.1053,-0.0479,19.3739,0.1831,-3.4716,-0.1831
